cliente;prodotto;giorno;quantity
C000596;M000278;24/03/2023;3066,88
C000486;M000097;18/03/2024;8787,76
C001162;M000290;29/03/2023;7739,05
C001758;M000418;05/01/2024;4171,55
C000828;M000454;20/01/2023;9186,85
C000226;M000102;21/01/2024;6130,82
C000602;M000030;05/02/2023;5330,8
C001256;M000372;15/01/2024;3795,75
C001622;M000308;09/02/2024;1525,28
C000763;M000085;16/02/2023;8412,8
C001096;M000026;16/01/2024;7510,92
C001256;M000223;13/01/2023;3754,02
C001428;M000180;05/01/2023;3749,0
C000109;M000266;07/03/2024;8299,11
C000156;M000430;28/02/2024;3466,25
C001074;M000284;21/02/2023;5670,87
C001158;M000377;29/03/2023;3455,83
C001914;M000149;12/02/2024;7275,9
C000307;M000490;02/03/2024;9776,56
C000964;M000383;07/01/2023;7858,36
C001010;M000479;13/03/2024;1383,99
C000480;M000309;17/03/2023;3852,38
C000306;M000116;08/01/2023;4039,46
C000853;M000258;13/02/2024;9683,86
C001157;M000162;16/01/2024;1546,65
C000453;M000210;26/03/2023;335,7
C001094;M000172;20/03/2023;1360,12
C000681;M000186;19/02/2024;8996,46
C000995;M000105;07/02/2024;7008,48
C000910;M000283;18/01/2024;6901,62
C000117;M000026;08/02/2024;502,73
C001546;M000269;24/02/2024;3630,33
C000948;M000032;20/01/2023;8246,17
C001553;M000175;04/01/2023;1684,16
C000291;M000155;01/02/2024;5639,28
C000186;M000390;12/01/2023;958,51
C001722;M000086;23/03/2024;1016,36
C001309;M000190;08/03/2023;3806,71
C000922;M000216;09/02/2023;6121,82
C000348;M000329;11/02/2024;5077,01
C002000;M000004;12/01/2024;948,87
C000212;M000060;17/01/2023;4995,9
C000789;M000131;17/03/2023;4090,92
C000180;M000017;22/02/2023;3926,69
C000466;M000167;08/03/2023;706,12
C001148;M000025;16/03/2024;8662,32
C000312;M000064;09/03/2024;446,73
C001202;M000207;28/02/2024;4779,2
C001476;M000014;25/01/2023;900,6
C001206;M000003;13/03/2023;101,02
C001009;M000195;28/03/2024;3174,11
C001718;M000069;01/01/2023;8680,34
C001545;M000243;15/03/2023;738,42
C000726;M000099;21/02/2024;8426,68
C000101;M000281;26/03/2024;5138,44
C001024;M000423;31/03/2024;2134,09
C001447;M000061;28/01/2024;6672,17
C001027;M000060;10/01/2023;4784,15
C000553;M000196;01/01/2023;9108,91
C001030;M000203;03/01/2023;2133,28
C001975;M000371;23/02/2024;7628,79
C001822;M000450;04/01/2023;5952,82
C000898;M000480;11/01/2023;4156,48
C000552;M000348;02/01/2023;8441,73
C000058;M000222;25/02/2023;4508,62
C000538;M000219;29/01/2023;5414,92
C001483;M000225;02/01/2024;8890,06
C000511;M000206;19/03/2024;855,79
C000706;M000102;01/01/2023;6024,82
C000595;M000035;26/03/2024;8720,48
C001152;M000407;09/02/2024;4931,06
C000035;M000345;20/02/2023;7762,29
C000010;M000265;03/01/2024;1135,75
C000500;M000055;17/01/2023;8060,55
C000758;M000112;11/02/2024;5053,19
C000972;M000268;06/01/2024;5270,08
C000645;M000418;26/02/2023;2420,44
C000756;M000395;04/02/2023;2669,5
C001202;M000147;17/01/2024;7217,0
C000528;M000456;14/01/2023;5540,53
C001217;M000482;10/01/2024;5948,83
C000614;M000239;26/03/2023;3796,44
C000499;M000401;31/03/2024;295,76
C001324;M000258;10/03/2023;4555,5
C001167;M000229;31/03/2024;9702,71
C001087;M000350;11/01/2024;3347,11
C001830;M000134;22/01/2024;8378,14
C000417;M000385;04/03/2024;2658,63
C000837;M000091;28/03/2024;5152,63
C000758;M000024;05/01/2024;1712,69
C000536;M000372;03/01/2023;2675,01
C000466;M000086;21/01/2024;4831,22
C000867;M000167;27/02/2023;7926,06
C000217;M000078;24/03/2024;2690,05
C000959;M000064;16/03/2024;9867,39
C001323;M000237;06/02/2023;3136,13
C000643;M000164;10/02/2023;1248,45
C000869;M000213;03/02/2024;8177,73
C000349;M000343;24/03/2023;3741,73
C001009;M000440;21/01/2023;6918,05
C001250;M000011;02/02/2024;6247,32
C000036;M000017;27/03/2024;2114,52
C000411;M000439;17/03/2024;8616,47
C001945;M000460;31/01/2024;4505,7
C000242;M000452;20/03/2023;1203,26
C001924;M000022;18/01/2023;1179,63
C000374;M000299;06/02/2023;1969,03
C000294;M000138;05/01/2023;8282,95
C001163;M000145;02/02/2023;2527,66
C001765;M000468;03/01/2024;825,15
C000435;M000207;12/01/2024;8578,01
C001955;M000444;28/02/2024;5369,82
C001110;M000150;23/02/2024;2485,67
C001025;M000456;18/02/2024;3792,14
C001903;M000261;19/01/2023;7515,91
C000233;M000224;16/03/2024;3640,08
C000443;M000245;19/03/2023;8082,94
C001152;M000266;14/02/2023;1361,49
C000162;M000469;27/03/2024;3105,83
C001339;M000481;24/03/2024;827,24
C000991;M000465;30/03/2024;3410,77
C000943;M000264;19/02/2023;410,41
C000956;M000335;25/01/2023;3767,91
C001622;M000242;03/02/2024;8096,33
C001885;M000260;14/01/2024;5630,78
C000201;M000266;09/02/2024;3243,66
C000186;M000347;31/01/2023;8750,83
C001318;M000475;15/02/2024;7313,06
C000507;M000201;25/01/2024;3596,05
C000431;M000344;21/02/2023;8546,33
C000726;M000489;24/01/2023;5397,08
C000815;M000169;22/01/2024;1423,41
C000828;M000338;08/01/2024;3182,72
C001443;M000423;11/01/2024;2440,56
C001485;M000091;24/02/2023;2367,14
C001626;M000193;20/02/2023;2614,18
C000719;M000480;30/03/2023;3313,42
C001796;M000294;13/01/2023;957,67
C000220;M000238;02/02/2023;4929,09
C000214;M000008;09/02/2024;5547,75
C000133;M000209;15/01/2024;6686,91
C000764;M000130;11/03/2024;8731,85
C000903;M000216;02/03/2023;2290,73
C001777;M000285;26/03/2024;3481,52
C000111;M000391;08/03/2023;2829,18
C001279;M000486;18/01/2023;5740,57
C001305;M000337;16/03/2024;1795,95
C000089;M000255;21/02/2024;1766,68
C000479;M000104;14/02/2023;5115,41
C001255;M000234;12/03/2024;7240,79
C000997;M000463;06/03/2023;1087,72
C001959;M000265;02/01/2024;425,6
C000903;M000084;07/03/2023;1996,89
C001970;M000482;16/01/2024;7398,82
C001409;M000370;05/01/2023;8399,49
C001702;M000322;25/01/2023;2099,33
C000790;M000476;27/03/2024;5222,11
C001229;M000257;11/01/2024;2171,65
C000378;M000030;14/02/2023;2330,21
C001309;M000284;21/01/2024;8600,87
C000379;M000203;13/02/2023;9884,72
C001260;M000367;01/02/2024;3245,76
C001648;M000223;22/03/2024;2330,97
C001734;M000317;22/02/2024;3798,44
C001537;M000288;10/02/2024;174,12
C000946;M000469;27/01/2023;4913,08
C001395;M000168;31/01/2024;2939,16
C000102;M000163;18/01/2024;295,62
C000422;M000151;02/02/2024;3438,19
C001844;M000004;03/02/2024;7256,05
C000466;M000209;05/03/2024;8074,77
C001674;M000381;03/02/2024;7955,3
C000011;M000011;30/03/2023;2989,05
C000374;M000048;11/03/2024;3730,65
C001193;M000429;22/02/2023;3620,97
C000876;M000290;08/03/2023;4890,49
C000578;M000235;08/02/2023;203,53
C001748;M000030;28/01/2024;4817,34
C001747;M000374;20/02/2024;9761,54
C001870;M000468;31/03/2023;6458,45
C001367;M000166;05/03/2024;8342,04
C001031;M000374;13/03/2023;3449,69
C000364;M000126;09/03/2023;3929,25
C000784;M000490;04/02/2024;8098,46
C001733;M000444;20/02/2024;2027,19
C001198;M000229;05/02/2024;3385,26
C001182;M000002;04/01/2023;2893,69
C000946;M000182;28/02/2024;3656,15
C000930;M000082;14/02/2024;5613,17
C001207;M000135;03/01/2023;7540,41
C000726;M000031;13/03/2024;8290,68
C000217;M000255;21/01/2024;8584,43
C001313;M000262;02/02/2024;4549,69
C001753;M000275;21/02/2024;8516,94
C001295;M000459;06/02/2023;9181,76
C001716;M000305;10/02/2024;9585,45
C000038;M000340;01/01/2024;4087,44
C001531;M000348;16/03/2023;2945,03
C000108;M000461;07/01/2024;8094,96
C000310;M000356;15/02/2024;6898,82
C001729;M000491;10/01/2023;7936,83
C001095;M000290;02/03/2023;3840,88
C001584;M000357;22/03/2024;2004,1
C000661;M000311;21/01/2024;2221,57
C001559;M000157;18/01/2023;7000,26
C001960;M000377;12/02/2023;5236,23
C000003;M000246;28/02/2024;9959,38
C001065;M000408;29/03/2023;3194,11
C000426;M000247;16/02/2024;9468,99
C000200;M000230;16/02/2023;1899,36
C001728;M000433;28/03/2024;7365,73
C000344;M000409;21/02/2024;4750,14
C001976;M000421;10/02/2023;8502,13
C000680;M000189;08/03/2023;6664,08
C000801;M000312;21/02/2024;8403,52
C000078;M000040;16/02/2023;3876,7
C000058;M000480;03/02/2023;3298,07
C000954;M000219;18/03/2024;7577,15
C000291;M000483;17/01/2023;7524,01
C000268;M000230;17/03/2023;3861,92
C000270;M000431;19/01/2023;1841,79
C000679;M000323;13/01/2024;4699,23
C001496;M000310;20/02/2023;2545,65
C001560;M000441;03/02/2024;6090,08
C001935;M000121;04/01/2024;5569,59
C000917;M000408;04/02/2024;2937,73
C000169;M000257;03/03/2024;5076,64
C001353;M000185;05/01/2023;3878,37
C001189;M000218;05/01/2023;4582,85
C001726;M000260;21/03/2023;5093,78
C001690;M000319;26/03/2023;9502,31
C000675;M000431;27/01/2024;958,49
C001338;M000053;24/02/2023;248,33
C000516;M000321;09/03/2024;2370,31
C000933;M000045;19/03/2024;811,11
C001365;M000296;11/02/2023;1847,81
C001396;M000385;19/02/2024;2600,74
C001986;M000084;24/03/2024;6307,45
C000008;M000253;15/03/2024;1684,16
C001326;M000385;17/01/2023;1748,96
C000476;M000156;18/01/2023;5330,55
C000468;M000333;30/03/2024;1673,21
C000077;M000235;20/03/2024;3457,63
C000756;M000451;03/02/2024;6350,09
C000268;M000135;26/02/2024;1152,9
C001650;M000055;12/02/2024;1961,72
C000466;M000315;12/03/2023;2362,72
C000549;M000277;25/02/2024;7016,57
C000765;M000184;14/01/2023;4089,77
C000261;M000067;27/01/2023;1845,44
C001472;M000276;09/02/2023;6560,32
C001089;M000125;10/02/2024;7168,4
C001968;M000122;10/02/2024;4699,55
C001486;M000313;01/03/2023;5264,28
C001667;M000119;20/02/2024;1194,92
C000165;M000028;14/02/2024;2585,54
C001590;M000314;24/02/2023;4043,88
C000388;M000281;14/03/2023;9792,03
C001376;M000083;11/01/2023;7916,66
C001284;M000182;19/02/2023;1518,57
C000180;M000029;29/03/2023;4895,08
C001659;M000464;15/02/2023;1863,24
C001062;M000302;02/02/2023;4334,8
C000963;M000198;09/01/2023;8875,38
C000042;M000353;17/02/2024;5164,34
C001357;M000002;08/02/2024;1902,03
C000838;M000296;31/03/2023;8526,81
C001768;M000056;05/03/2024;1892,32
C001842;M000170;27/02/2023;4256,21
C000727;M000393;26/02/2023;6813,5
C001335;M000279;10/01/2023;208,24
C001320;M000452;03/02/2023;1416,27
C001202;M000104;04/03/2024;9853,47
C000345;M000222;10/03/2024;4411,46
C001402;M000126;02/03/2024;7419,32
C001958;M000299;27/01/2023;6048,9
C001071;M000385;15/02/2024;3618,16
C001590;M000444;26/02/2023;203,6
C000112;M000263;02/01/2023;2862,9
C000857;M000110;04/01/2023;330,9
C001343;M000049;23/01/2024;7994,59
C000587;M000393;28/03/2024;1963,16
C001935;M000376;05/02/2024;2093,34
C000956;M000386;24/01/2024;2851,67
C001133;M000373;08/03/2023;2473,84
C000223;M000022;07/03/2023;6528,52
C001155;M000009;09/01/2023;8214,71
C001624;M000248;16/01/2024;7760,5
C001561;M000207;23/01/2024;1975,21
C000986;M000489;12/01/2023;6231,73
C001790;M000336;27/02/2023;2612,32
C001016;M000196;23/02/2023;1426,51
C000185;M000392;03/02/2024;8956,49
C000368;M000429;17/02/2024;2294,3
C001167;M000036;02/03/2023;5234,8
C000852;M000196;17/01/2023;943,23
C001902;M000378;12/01/2024;430,71
C000320;M000444;30/01/2024;4155,19
C000202;M000424;04/01/2023;1694,93
C001774;M000070;28/02/2023;8671,79
C001147;M000396;22/01/2024;8423,21
C000723;M000257;06/03/2024;6813,6
C001381;M000236;25/02/2023;4734,95
C001688;M000082;10/01/2023;5896,89
C001633;M000354;10/01/2023;1131,43
C001668;M000164;10/02/2024;4462,22
C001276;M000284;13/03/2023;5079,65
C001285;M000127;07/02/2024;1981,91
C001923;M000196;20/01/2023;2721,15
C000180;M000414;05/01/2024;2065,57
C001326;M000386;21/01/2023;821,71
C001465;M000062;15/03/2024;7928,9
C001789;M000349;23/02/2024;2558,01
C000982;M000493;01/01/2024;3203,52
C001892;M000001;06/03/2024;4194,44
C001938;M000031;11/02/2024;2352,87
C001628;M000022;21/01/2023;9116,83
C001415;M000281;09/01/2023;8146,23
C001780;M000316;07/03/2023;5779,87
C001716;M000156;04/02/2023;4563,9
C001384;M000175;10/03/2024;424,88
C001464;M000360;05/02/2023;9200,98
C000406;M000454;22/01/2023;9780,27
C001316;M000130;31/03/2023;1420,55
C000342;M000026;16/03/2023;2371,84
C000528;M000183;13/01/2024;2225,77
C001625;M000199;23/03/2024;1348,74
C000895;M000114;07/01/2023;6241,47
C001562;M000214;04/01/2024;9963,18
C001669;M000382;24/03/2023;7420,56
C000128;M000005;18/03/2023;9957,39
C000228;M000164;20/02/2024;9636,58
C000417;M000054;13/02/2023;1693,06
C000380;M000362;13/01/2023;4644,65
C001352;M000243;12/01/2023;5878,37
C001727;M000085;10/03/2024;3183,98
C000364;M000281;14/01/2023;3803,12
C001442;M000155;08/03/2024;9613,09
C000267;M000464;04/03/2024;6025,14
C001453;M000369;22/03/2024;7835,37
C000450;M000448;09/02/2023;6474,4
C001904;M000457;04/03/2023;3224,56
C000894;M000405;18/01/2023;2976,96
C000911;M000334;22/03/2024;3382,83
C000485;M000343;14/03/2023;4266,51
C001260;M000121;21/01/2023;645,8
C001406;M000014;20/02/2023;490,09
C000837;M000017;20/03/2023;5320,52
C000283;M000002;08/01/2024;7276,15
C000481;M000335;13/03/2024;2680,08
C001848;M000225;28/02/2024;7645,75
C000113;M000435;21/01/2023;6670,13
C000445;M000228;30/03/2023;1817,96
C001588;M000312;10/03/2024;4396,31
C000981;M000023;09/03/2023;5855,02
C000319;M000105;21/01/2024;1884,29
C000757;M000374;10/02/2024;8259,83
C001153;M000433;02/03/2024;9326,31
C000380;M000397;25/02/2024;8782,91
C001982;M000432;13/01/2023;9551,17
C001606;M000190;02/03/2024;3293,52
C000405;M000285;21/01/2023;4960,75
C000294;M000448;14/01/2024;5104,32
C001880;M000134;11/01/2024;1862,38
C001727;M000363;16/03/2023;6372,38
C001236;M000350;22/02/2024;8911,37
C001401;M000204;25/01/2024;6490,24
C000514;M000062;16/03/2024;8179,47
C001225;M000181;07/02/2024;2276,68
C000626;M000092;18/02/2023;2984,78
C001717;M000088;14/02/2023;909,83
C001712;M000204;25/02/2024;5818,94
C001008;M000031;15/03/2024;1869,94
C001564;M000286;11/01/2024;6257,71
C000304;M000241;13/01/2023;5085,3
C001548;M000457;04/02/2024;6001,17
C000770;M000081;30/03/2024;7877,56
C001249;M000277;31/01/2023;7443,56
C001522;M000122;08/01/2024;5193,65
C001999;M000041;09/01/2023;3895,52
C001831;M000393;09/01/2023;6838,72
C000130;M000443;16/03/2024;3084,78
C000298;M000297;27/01/2024;4570,75
C001748;M000461;06/02/2024;9046,64
C001794;M000088;24/03/2024;6430,06
C001873;M000469;23/03/2023;3369,56
C000209;M000203;25/01/2024;7504,16
C000904;M000476;12/01/2023;4920,88
C000132;M000032;16/01/2023;7606,18
C001480;M000252;30/03/2023;2272,48
C001706;M000114;21/02/2024;9227,28
C001453;M000178;19/03/2023;9505,13
C000089;M000439;26/01/2024;7972,6
C000098;M000367;31/03/2023;2699,22
C000849;M000395;08/02/2024;3787,7
C001287;M000035;10/02/2023;2854,0
C000665;M000079;29/01/2023;8683,21
C000895;M000287;25/01/2023;5926,84
C001776;M000216;22/01/2023;1927,66
C000297;M000373;07/03/2023;7337,11
C000580;M000371;03/03/2024;2561,92
C001841;M000383;22/02/2023;3758,77
C001871;M000449;16/01/2023;8133,35
C000964;M000009;25/01/2024;9425,9
C000483;M000366;03/01/2023;1748,04
C000618;M000001;31/01/2023;7012,16
C000171;M000306;30/03/2023;9719,2
C001673;M000138;05/01/2023;6561,57
C001509;M000404;01/01/2023;4695,0
C000526;M000087;23/01/2024;6306,89
C000662;M000211;17/03/2024;7865,57
C000985;M000213;03/01/2024;9862,09
C001350;M000055;10/02/2024;9245,23
C001956;M000427;01/03/2024;7192,18
C000453;M000203;16/03/2023;8486,91
C000142;M000303;10/03/2024;3646,77
C000885;M000180;22/03/2023;1051,48
C000336;M000063;01/01/2023;1533,79
C001997;M000190;06/01/2024;3772,94
C001663;M000055;06/02/2024;7239,67
C000058;M000385;20/03/2024;2765,08
C001451;M000329;22/01/2024;8248,86
C000942;M000393;05/02/2024;9574,77
C000418;M000014;02/02/2023;703,42
C000440;M000029;10/03/2023;4426,36
C001052;M000021;11/03/2023;7606,32
C000617;M000391;20/01/2024;1321,33
C000622;M000355;14/01/2024;2379,38
C001329;M000173;28/02/2023;9047,18
C001129;M000168;26/03/2023;4191,8
C001386;M000359;03/02/2024;5809,79
C001460;M000008;04/01/2024;1595,6
C000982;M000070;22/01/2024;3263,64
C000261;M000191;11/02/2023;5272,19
C001326;M000231;03/02/2024;8708,6
C001343;M000380;20/03/2024;9289,47
C001573;M000052;25/01/2024;175,65
C000623;M000201;22/01/2023;9214,78
C000434;M000094;21/01/2024;592,41
C000386;M000203;12/03/2023;818,48
C000607;M000017;24/03/2024;2002,02
C000534;M000335;16/02/2024;4411,22
C001884;M000483;18/03/2023;6290,74
C000917;M000361;16/01/2023;4090,78
C000576;M000204;07/02/2024;8801,56
C000252;M000082;31/01/2024;2475,32
C000729;M000087;27/03/2023;9839,33
C000273;M000131;23/03/2023;5436,98
C001272;M000308;16/01/2023;6826,06
C001453;M000175;30/01/2024;9465,94
C000053;M000415;20/03/2023;4967,16
C001556;M000415;21/01/2024;5673,04
C001749;M000100;14/03/2023;2373,41
C000539;M000401;09/02/2023;9301,37
C001290;M000246;22/01/2023;6867,53
C001137;M000365;19/02/2023;490,51
C000764;M000282;30/03/2023;7872,26
C001418;M000102;04/02/2024;9062,58
C000334;M000249;02/02/2023;3087,22
C001077;M000248;06/03/2024;3625,81
C001264;M000469;25/03/2023;9150,9
C001415;M000042;20/03/2023;1659,9
C000829;M000416;15/03/2024;2970,31
C000723;M000087;02/03/2024;2972,93
C000184;M000073;17/01/2023;4205,21
C001901;M000442;28/02/2024;967,62
C001738;M000283;26/01/2024;1305,11
C001772;M000448;20/03/2023;2655,87
C000897;M000127;25/03/2023;2631,09
C001051;M000246;26/03/2024;978,43
C000709;M000340;15/03/2024;8651,4
C001273;M000362;30/03/2024;190,02
C001606;M000225;03/03/2024;3183,3
C000593;M000129;18/01/2024;1770,9
C000152;M000415;08/03/2024;3576,12
C000230;M000097;28/03/2023;2398,69
C001604;M000308;26/03/2023;2684,77
C000623;M000454;20/02/2024;6166,29
C000815;M000315;22/01/2023;8810,37
C001596;M000070;13/02/2024;1025,77
C000217;M000405;16/02/2023;5926,12
C000472;M000323;26/01/2023;614,03
C000971;M000316;30/03/2024;6780,69
C000925;M000352;26/03/2023;2542,39
C000167;M000209;10/03/2024;8554,86
C001900;M000336;14/03/2024;8408,44
C001609;M000228;03/01/2024;6628,24
C000918;M000431;30/01/2023;2932,06
C000666;M000413;28/03/2023;9402,73
C001158;M000427;16/03/2023;2392,51
C001746;M000341;11/03/2023;5188,24
C000304;M000404;20/01/2024;8324,71
C000994;M000073;07/03/2024;975,23
C000473;M000419;23/02/2024;4076,86
C000922;M000111;02/03/2023;5059,75
C000277;M000480;08/02/2023;9985,97
C000207;M000306;05/02/2024;9617,26
C001569;M000433;29/02/2024;3522,16
C000676;M000130;25/03/2023;871,37
C000533;M000132;22/03/2023;5799,58
C001695;M000027;28/02/2023;5298,72
C000559;M000448;19/03/2023;3810,51
C001321;M000215;04/02/2023;8839,01
C000030;M000439;23/01/2023;1135,31
C000456;M000440;10/02/2023;4043,92
C001371;M000339;10/02/2023;3191,8
C001610;M000256;23/03/2024;8571,41
C000685;M000362;08/01/2023;9417,19
C000385;M000429;27/01/2023;4620,43
C001845;M000012;15/03/2024;1808,54
C000774;M000001;27/03/2023;2441,56
C000776;M000421;06/01/2024;2539,75
C001991;M000422;01/03/2024;9708,06
C000841;M000025;14/01/2024;1652,64
C000319;M000180;24/03/2023;3662,69
C000328;M000103;17/01/2024;7345,62
C000797;M000232;09/03/2023;2568,57
C001388;M000393;02/01/2023;6554,26
C000818;M000254;07/02/2023;3995,07
C000462;M000356;02/02/2024;6618,74
C000039;M000305;28/02/2024;4428,98
C000680;M000321;06/02/2023;8619,36
C000597;M000196;26/02/2023;5324,45
C000042;M000292;19/03/2023;8465,72
C001142;M000101;27/03/2024;1672,63
C001648;M000307;15/01/2024;5333,15
C000413;M000359;13/02/2024;5169,71
C000484;M000106;21/01/2024;1543,38
C001845;M000319;25/03/2024;8304,0
C001302;M000414;29/01/2023;3172,41
C000588;M000413;16/02/2024;2714,21
C001005;M000135;21/03/2023;4383,85
C000837;M000147;21/02/2023;3582,65
C000161;M000265;17/03/2024;6800,4
C001783;M000052;13/01/2024;3801,19
C000585;M000139;13/03/2023;3631,82
C001747;M000208;06/03/2024;5585,54
C000722;M000374;18/02/2024;4119,06
C001897;M000312;30/01/2023;3960,93
C000912;M000213;01/03/2024;7354,34
C001682;M000424;14/01/2024;241,36
C000721;M000321;27/03/2023;8734,5
C001859;M000183;16/02/2023;7068,01
C001770;M000108;04/03/2023;4781,65
C001438;M000076;26/01/2023;7042,6
C000420;M000315;12/03/2024;7539,02
C001567;M000207;18/01/2023;9655,4
C001184;M000481;25/03/2023;7382,28
C000089;M000485;08/01/2024;6303,34
C001086;M000167;17/03/2023;3937,97
C001703;M000287;27/01/2024;1254,86
C001832;M000235;08/01/2023;2525,61
C001494;M000071;17/01/2024;9785,78
C001323;M000489;12/03/2023;6042,13
C000139;M000016;05/01/2023;1123,57
C001700;M000347;02/02/2024;7323,37
C000160;M000065;28/01/2023;4547,6
C000021;M000439;06/02/2024;5022,98
C000437;M000359;24/03/2023;3322,23
C001881;M000346;15/02/2023;4491,2
C000837;M000361;01/03/2023;8438,96
C001492;M000184;27/02/2024;3128,31
C000003;M000128;22/02/2024;2966,66
C001069;M000054;21/03/2024;3112,58
C000563;M000021;08/01/2023;8610,43
C000836;M000392;06/03/2024;8274,76
C001331;M000068;22/02/2023;8632,85
C001934;M000269;19/03/2023;962,77
C000406;M000299;05/01/2023;5706,14
C001716;M000030;25/01/2024;2095,01
C001369;M000102;23/02/2024;9627,75
C001460;M000039;09/01/2024;2709,85
C001868;M000413;02/03/2023;4085,98
C001735;M000156;03/01/2023;3549,84
C001641;M000328;25/02/2024;1653,83
C000071;M000319;03/03/2023;3467,4
C000527;M000032;07/01/2023;830,48
C001322;M000261;13/01/2023;9874,75
C001608;M000128;18/02/2024;688,35
C001910;M000344;19/02/2023;8321,56
C000024;M000023;21/01/2023;1505,5
C001500;M000009;13/03/2023;6700,88
C000527;M000440;25/01/2023;543,2
C000377;M000069;24/02/2024;1216,79
C000757;M000327;18/01/2024;4869,31
C001202;M000029;10/03/2024;7086,8
C000911;M000314;28/02/2024;375,44
C000307;M000355;21/02/2024;2431,53
C000679;M000077;09/03/2023;1448,61
C001781;M000169;14/02/2023;3942,77
C000262;M000244;20/02/2024;4235,24
C000187;M000267;11/02/2023;6013,06
C000668;M000085;15/02/2024;6377,32
C001186;M000498;14/02/2024;5310,83
C000742;M000216;14/03/2024;8931,2
C000986;M000183;11/01/2023;123,46
C000783;M000032;25/02/2024;3642,79
C001364;M000177;12/01/2024;6415,87
C000313;M000202;08/02/2024;7253,44
C000464;M000394;20/03/2023;9298,37
C001331;M000460;05/02/2024;567,52
C001958;M000470;26/01/2024;531,37
C000886;M000491;10/01/2023;506,23
C000903;M000335;07/02/2024;2598,68
C000928;M000284;03/03/2024;6726,87
C000274;M000116;17/03/2024;6454,67
C001697;M000097;16/02/2023;8717,37
C000479;M000135;22/02/2024;1314,07
C001218;M000499;27/03/2023;5631,43
C001304;M000159;09/01/2024;6425,27
C000740;M000035;12/03/2023;6944,87
C000016;M000399;28/03/2024;5146,72
C000133;M000332;03/01/2024;8281,78
C001487;M000034;13/02/2024;3223,84
C000513;M000079;14/01/2023;6369,06
C001565;M000330;06/03/2023;7313,61
C001937;M000078;21/03/2024;2792,54
C001604;M000213;01/02/2024;812,31
C000205;M000355;09/03/2023;4104,14
C000613;M000329;10/01/2024;7069,6
C000505;M000416;25/02/2023;5015,62
C001520;M000417;24/01/2023;1064,2
C001455;M000015;11/01/2023;2260,19
C001899;M000493;01/03/2024;6417,92
C001674;M000320;01/03/2023;4621,18
C001412;M000329;15/03/2023;3071,31
C001789;M000379;23/03/2024;9072,04
C000604;M000475;13/03/2023;8037,87
C001047;M000172;24/01/2023;2722,23
C001566;M000182;19/03/2023;1499,25
C000088;M000257;21/02/2023;3790,2
C000137;M000475;18/02/2023;8315,05
C000625;M000362;28/01/2024;8574,1
C001825;M000428;16/03/2023;952,11
C001640;M000247;25/03/2023;6670,49
C001610;M000300;15/01/2024;591,16
C000390;M000021;16/03/2023;1478,04
C001267;M000132;24/01/2024;8801,57
C001461;M000300;02/01/2024;7368,84
C001869;M000409;01/03/2023;1529,24
C000319;M000478;14/03/2024;3367,05
C000716;M000323;31/01/2023;8020,09
C000525;M000279;19/03/2023;521,21
C000114;M000142;11/02/2024;6218,67
C001767;M000047;30/01/2024;6439,85
C000480;M000101;20/03/2023;548,16
C001033;M000011;26/03/2023;6791,98
C000275;M000439;07/01/2024;1518,96
C000968;M000228;12/02/2023;6290,24
C000707;M000229;04/02/2023;3546,86
C000220;M000400;01/01/2024;5519,63
C001774;M000456;30/03/2024;159,91
C001428;M000339;18/01/2024;9015,49
C000071;M000080;05/02/2023;8814,92
C001815;M000324;28/02/2024;7674,01
C000824;M000073;22/01/2024;4910,66
C000423;M000039;31/03/2024;500,73
C000091;M000036;07/02/2024;6021,99
C000588;M000169;30/03/2024;6855,57
C001638;M000180;29/01/2024;9176,01
C000526;M000319;01/01/2024;8361,69
C001607;M000322;01/03/2024;8513,8
C001831;M000278;16/01/2023;476,63
C000078;M000269;30/03/2023;9797,06
C000036;M000015;19/02/2024;470,42
C001861;M000106;17/01/2024;9491,23
C000989;M000010;09/01/2023;4801,05
C001330;M000493;26/01/2023;5319,48
C000428;M000494;22/02/2024;9204,64
C001806;M000219;17/01/2024;3043,05
C001287;M000221;14/03/2024;1507,38
C001465;M000110;26/03/2023;3469,95
C000211;M000215;04/02/2023;7465,0
C001793;M000155;26/02/2024;7946,08
C001788;M000361;16/03/2023;7503,59
C000746;M000193;11/03/2024;7424,33
C000332;M000436;12/03/2024;268,25
C001366;M000265;24/03/2023;1685,51
C000051;M000351;23/03/2024;4841,39
C001042;M000311;06/02/2024;7664,18
C000515;M000167;10/01/2023;1653,88
C000835;M000023;23/03/2024;4037,82
C000998;M000179;08/02/2024;626,75
C001075;M000437;04/02/2023;669,47
C000190;M000318;03/01/2024;4739,0
C000489;M000284;17/03/2024;1035,1
C000109;M000418;07/01/2024;8694,15
C000177;M000459;23/01/2024;4402,39
C001571;M000356;26/02/2024;9030,74
C001314;M000001;17/01/2023;7470,82
C000385;M000035;30/03/2023;5593,35
C001212;M000193;01/03/2023;6112,02
C000380;M000263;08/01/2024;1658,14
C000486;M000153;08/02/2024;1602,03
C001340;M000382;12/01/2024;2479,74
C001039;M000285;12/02/2024;2468,23
C001952;M000427;06/02/2024;2472,17
C000935;M000167;04/03/2024;852,95
C000023;M000487;01/03/2023;1464,72
C000376;M000140;31/01/2023;5705,76
C000075;M000356;02/01/2023;8932,71
C001401;M000157;17/02/2023;9044,24
