cliente;prodotto;giorno;quantity
C000778;M000044;28/12/2023;7386,1
C000587;M000301;16/11/2024;822,29
C001890;M000315;08/10/2024;5371,26
C001469;M000006;14/12/2024;3197,56
C001359;M000471;01/12/2023;7210,51
C001087;M000382;06/10/2023;5996,37
C000562;M000406;15/11/2024;4475,27
C000690;M000413;22/10/2023;5043,89
C000043;M000495;26/12/2024;3195,63
C000662;M000241;07/12/2023;7222,82
C000756;M000408;11/12/2023;3659,97
C001157;M000243;27/10/2023;3989,82
C001467;M000042;10/12/2023;3502,96
C000088;M000070;13/10/2023;1603,84
C000638;M000053;17/11/2023;5514,66
C001058;M000168;10/10/2024;8642,94
C001794;M000068;20/12/2023;3603,57
C000705;M000219;30/12/2024;942,05
C001899;M000366;06/11/2024;7915,28
C001622;M000256;24/10/2024;1981,01
C000219;M000279;16/12/2023;6053,61
C000751;M000083;29/12/2024;9438,71
C001499;M000418;04/11/2024;1715,53
C001866;M000086;17/11/2023;6951,34
C001248;M000270;01/11/2024;4714,77
C000233;M000315;24/12/2023;2651,26
C001746;M000296;29/10/2023;8299,02
C000576;M000283;13/12/2024;3934,5
C001208;M000086;23/10/2023;4632,93
C000299;M000072;20/12/2024;3900,4
C000645;M000316;21/12/2024;9243,39
C001787;M000472;09/11/2024;6864,35
C000650;M000157;26/12/2024;1436,93
C001516;M000005;19/12/2023;3133,6
C001644;M000082;24/11/2024;105,47
C000928;M000405;05/11/2024;7438,12
C000507;M000175;07/10/2023;2165,02
C000746;M000377;23/11/2024;3808,44
C000770;M000437;01/10/2023;7445,03
C000436;M000190;27/12/2023;9966,34
C000477;M000026;05/10/2023;7063,06
C000896;M000427;21/10/2024;3200,23
C001094;M000229;12/12/2023;8010,43
C000607;M000434;22/11/2024;9186,63
C000191;M000488;24/12/2023;1657,9
C001644;M000190;12/11/2023;6017,23
C000327;M000194;06/11/2023;3662,23
C000136;M000493;28/11/2024;4849,03
C000298;M000450;10/11/2023;9128,7
C000487;M000278;10/11/2024;8844,26
C000381;M000053;03/10/2023;9192,12
C000441;M000291;30/12/2024;8990,35
C000804;M000067;08/12/2023;3934,78
C000490;M000261;31/12/2024;286,43
C001139;M000319;21/12/2023;3606,84
C001596;M000372;03/11/2024;9848,25
C001139;M000476;24/10/2023;4526,21
C001335;M000198;15/11/2023;993,73
C001736;M000007;10/12/2024;900,12
C001401;M000484;06/10/2023;6998,63
C001021;M000100;12/12/2023;4317,58
C001015;M000495;19/12/2023;6228,65
C001558;M000001;31/10/2023;8353,38
C000944;M000283;11/12/2023;5781,05
C000941;M000044;02/10/2023;1411,98
C001851;M000319;12/11/2024;486,26
C001948;M000148;27/12/2024;3818,58
C000590;M000075;08/10/2024;2811,7
C000793;M000467;06/11/2023;8011,51
C000364;M000157;27/11/2023;7593,84
C001655;M000486;12/11/2023;2763,09
C001956;M000001;19/12/2023;7074,89
C001774;M000377;26/12/2023;6260,36
C000856;M000215;23/12/2024;5606,8
C001485;M000058;02/11/2023;1464,65
C000398;M000264;02/10/2023;7760,75
C000418;M000239;17/10/2024;9874,51
C001495;M000150;13/10/2023;7802,45
C000881;M000331;13/12/2023;3328,14
C001119;M000244;22/11/2024;8483,95
C001617;M000166;07/10/2023;7950,68
C000930;M000279;31/12/2023;9056,96
C001837;M000204;15/12/2024;3392,12
C001721;M000086;30/12/2023;5573,05
C000898;M000026;16/12/2024;2203,96
C001512;M000393;26/11/2023;8486,73
C000940;M000442;01/12/2024;7151,12
C000441;M000329;15/10/2023;5918,34
C001337;M000047;13/12/2023;4680,03
C001452;M000353;09/10/2023;4300,03
C001160;M000015;01/11/2023;4433,17
C000347;M000189;01/12/2023;6975,61
C000990;M000289;18/11/2024;343,48
C001726;M000453;11/11/2024;8765,76
C000899;M000291;05/10/2024;6298,72
C001225;M000410;03/12/2024;9873,07
C001853;M000009;03/12/2023;669,87
C001927;M000335;27/11/2024;2269,45
C001006;M000308;31/10/2024;8917,27
C000965;M000227;10/11/2023;1095,9
C001939;M000164;12/12/2023;489,75
C000921;M000038;06/12/2023;5116,64
C001002;M000024;28/11/2023;9040,86
C001337;M000205;19/12/2024;6205,06
C000970;M000147;14/12/2024;4615,5
C000686;M000094;24/12/2024;923,14
C001051;M000438;24/11/2024;128,49
C001229;M000391;24/12/2023;4698,27
C001988;M000283;07/12/2024;2343,4
C001415;M000209;09/10/2024;3968,86
C001036;M000473;11/10/2024;6619,79
C001012;M000197;15/10/2024;281,81
C001797;M000186;17/12/2024;8549,35
C001856;M000147;04/11/2023;4122,72
C000752;M000033;19/12/2024;985,2
C000439;M000028;15/11/2024;4423,96
C001003;M000470;24/11/2024;6648,24
C000927;M000423;31/12/2023;7303,9
C000339;M000284;28/12/2023;5533,94
C000087;M000308;20/10/2023;3434,84
C000001;M000178;30/12/2024;7346,74
C001014;M000139;25/11/2024;7765,65
C000736;M000454;24/10/2023;6104,85
C000718;M000084;12/12/2024;8134,78
C000407;M000057;28/11/2023;8006,46
C001106;M000255;15/10/2024;3956,35
C001991;M000041;01/10/2023;5693,09
C000334;M000201;06/11/2024;8460,25
C001612;M000157;19/11/2023;9868,79
C000715;M000161;14/12/2024;3754,23
C000753;M000353;04/10/2024;3454,81
C001571;M000238;06/10/2024;7741,27
C001997;M000185;18/12/2024;4950,25
C001542;M000414;13/11/2023;4849,93
C000183;M000341;15/11/2023;207,24
C001525;M000052;28/11/2023;9440,42
C001770;M000499;12/11/2024;8702,48
C000231;M000061;12/10/2024;690,16
C000299;M000255;15/12/2024;4824,81
C001967;M000007;26/10/2024;1471,57
C001670;M000163;29/10/2024;5427,96
C001913;M000124;06/10/2023;4850,85
C000599;M000113;25/10/2024;912,5
C001739;M000250;15/11/2023;9413,24
C000704;M000297;17/12/2024;556,27
C001892;M000159;22/11/2024;9096,88
C001577;M000406;25/10/2023;7426,64
C000904;M000046;29/12/2023;1561,04
C000770;M000383;09/12/2023;5898,36
C000067;M000369;24/11/2024;218,99
C001220;M000151;21/12/2024;8503,97
C001709;M000016;11/10/2023;9244,93
C000505;M000344;04/12/2023;2047,82
C001831;M000142;13/11/2024;729,4
C001533;M000202;23/11/2024;3671,73
C001204;M000003;29/12/2023;6650,87
C001514;M000474;07/11/2023;289,61
C000712;M000234;18/12/2024;7228,67
C000237;M000400;07/11/2024;1837,36
C000624;M000067;31/12/2023;2765,51
C001608;M000083;21/11/2024;7625,08
C001970;M000425;13/11/2023;191,72
C001313;M000407;07/12/2023;4939,92
C001431;M000053;15/10/2023;2540,63
C000452;M000210;25/11/2023;268,7
C000387;M000090;28/12/2024;6881,01
C000224;M000122;07/11/2024;3690,96
C001415;M000350;24/12/2023;2741,84
C000979;M000327;02/11/2024;3851,19
C000899;M000259;13/10/2023;6268,64
C001001;M000015;30/11/2024;7563,27
C001505;M000454;14/12/2024;7765,29
C000966;M000239;28/12/2023;2970,98
C000378;M000005;28/10/2024;5587,26
C001600;M000095;25/10/2023;8117,32
C000915;M000490;18/12/2023;7244,03
C000355;M000408;11/11/2024;3434,59
C001305;M000198;28/11/2024;5142,98
C001934;M000375;07/12/2024;6460,98
C001266;M000136;18/10/2023;5262,33
C001209;M000044;19/10/2024;4782,67
C001644;M000320;25/11/2023;411,85
C000583;M000026;11/11/2024;970,03
C000532;M000402;11/12/2024;4385,7
C000053;M000224;25/11/2024;6343,82
C001654;M000356;11/11/2023;119,68
C001209;M000493;23/10/2023;5746,99
C000909;M000070;16/11/2024;2961,8
C001193;M000143;21/10/2024;1427,8
C000654;M000215;10/11/2024;3418,75
C000113;M000347;09/11/2023;6039,12
C000510;M000394;02/11/2023;7061,42
C000954;M000465;06/12/2024;4172,58
C001483;M000108;24/12/2023;489,26
C000875;M000340;10/10/2023;5427,1
C000855;M000350;31/10/2024;1728,51
C000421;M000067;28/11/2023;7139,16
C001119;M000212;31/10/2024;2424,82
C001419;M000247;30/11/2023;3277,9
C000479;M000407;26/12/2024;2201,66
C001997;M000331;15/11/2023;7901,21
C000585;M000348;17/11/2023;1429,24
C001020;M000344;18/11/2023;9730,98
C000270;M000353;25/11/2024;7658,96
C001896;M000480;18/12/2024;7974,87
C000341;M000061;03/12/2023;7842,49
C001498;M000226;19/12/2023;8545,84
C000787;M000021;15/11/2023;5285,89
C001502;M000145;14/10/2024;3091,09
C001555;M000341;07/10/2023;4711,39
C000499;M000219;09/10/2024;5951,67
C000777;M000353;29/10/2024;5225,88
C001848;M000204;30/11/2024;2974,94
C001112;M000368;27/12/2024;7654,72
C000604;M000153;09/12/2023;4156,47
C000579;M000120;17/10/2023;6624,34
C001769;M000011;25/11/2024;3405,9
C000727;M000328;18/11/2024;6874,22
C001074;M000395;29/10/2023;8338,65
C001193;M000245;02/10/2024;479,75
C001197;M000060;05/11/2023;4288,04
C001515;M000049;26/12/2023;7223,34
C000044;M000206;07/12/2023;3409,82
C001653;M000213;17/10/2023;4731,84
C001211;M000230;13/10/2023;768,61
C000222;M000415;22/11/2024;4647,91
C001966;M000267;03/12/2024;3297,74
C000611;M000102;18/10/2024;6511,85
C001840;M000076;23/12/2024;6435,78
C001975;M000146;08/10/2023;1753,4
C000072;M000391;09/11/2023;6587,58
C000589;M000324;18/11/2024;9876,43
C001149;M000038;19/10/2024;2310,92
C001038;M000496;07/11/2024;3291,47
C000437;M000429;15/10/2023;9882,95
C000052;M000222;15/12/2023;3286,02
C000992;M000269;17/10/2024;7157,36
C000510;M000497;27/11/2024;1365,07
C001613;M000415;06/10/2023;4273,27
C000937;M000196;18/12/2023;355,67
C000803;M000200;10/10/2024;1237,87
C000685;M000191;28/12/2024;1495,31
C000440;M000206;26/12/2024;5618,34
C001342;M000072;30/10/2023;9828,27
C000624;M000391;08/11/2024;5285,09
C001219;M000103;13/12/2024;428,36
C001943;M000324;09/10/2024;7616,48
C001357;M000095;22/12/2023;2691,25
C001294;M000453;07/10/2024;8454,51
C000044;M000395;11/12/2024;330,16
C000484;M000268;23/11/2024;4634,38
C000374;M000441;25/12/2023;5983,34
C001958;M000166;25/12/2024;7603,4
C001312;M000439;17/12/2023;7125,39
C001614;M000089;27/12/2023;1955,59
C001734;M000212;10/10/2024;8713,07
C000774;M000087;05/10/2023;2714,85
C001045;M000006;29/10/2023;7130,03
C000879;M000013;31/12/2024;7856,26
C001223;M000492;16/11/2024;2830,12
C001200;M000490;10/11/2024;7500,16
C000198;M000328;29/11/2023;8881,83
C000965;M000072;14/12/2024;3882,84
C001118;M000066;02/10/2024;9301,88
C001411;M000259;19/11/2023;696,5
C000258;M000128;18/11/2023;7297,65
C000189;M000080;16/11/2023;4293,32
C001557;M000309;05/11/2024;7797,84
C001968;M000284;31/10/2024;1837,0
C000081;M000067;28/11/2024;2295,38
C000933;M000290;17/11/2023;1930,08
C000469;M000486;06/11/2024;3938,82
C001914;M000195;18/10/2023;2311,78
C000502;M000045;14/11/2024;5113,71
C001666;M000071;17/11/2024;2114,54
C000922;M000123;22/11/2023;520,42
C001936;M000359;13/11/2023;1332,85
C000348;M000324;15/12/2024;1770,11
C001917;M000429;05/12/2024;2483,24
C000130;M000011;16/10/2023;8050,58
C001146;M000379;22/11/2023;9374,15
C001876;M000161;15/11/2024;9756,48
C000382;M000265;07/12/2024;2122,44
C001430;M000210;01/10/2023;1763,71
C000309;M000143;27/11/2024;3396,21
C000658;M000291;23/12/2023;3265,16
C001151;M000096;13/11/2023;3343,39
C001868;M000240;27/11/2024;499,51
C001974;M000144;22/11/2023;2461,05
C001236;M000123;07/12/2023;184,15
C001160;M000194;10/12/2023;4105,96
C000946;M000435;08/12/2024;7326,99
C000172;M000327;04/11/2023;9481,48
C000802;M000500;02/12/2023;4727,65
C000764;M000145;09/12/2024;7136,85
C001500;M000265;07/12/2024;6407,05
C000401;M000313;26/10/2024;1145,92
C000574;M000141;07/12/2023;9098,05
C000498;M000281;05/11/2023;6598,12
C000324;M000157;22/10/2024;6027,64
C001522;M000490;01/10/2024;9417,84
C000742;M000206;13/10/2024;3213,6
C000794;M000069;12/12/2024;4634,57
C000093;M000473;21/10/2023;9946,0
C001166;M000295;04/12/2024;8743,42
C000298;M000377;25/11/2024;7365,6
C000457;M000015;26/12/2023;8662,27
C000128;M000344;05/10/2024;612,39
C000555;M000304;01/10/2024;2817,73
C000397;M000346;18/10/2023;6727,41
C000758;M000276;18/10/2024;5571,42
C000012;M000136;19/10/2024;8203,41
C001671;M000181;15/11/2024;1088,57
C001240;M000376;20/12/2024;4858,48
C001886;M000378;07/12/2024;9929,0
C001658;M000360;19/10/2024;5178,68
C001612;M000457;12/11/2024;5507,06
C001517;M000309;14/12/2024;7564,89
C000056;M000428;13/10/2024;6011,38
C000099;M000091;28/11/2023;3277,37
C000347;M000074;30/11/2024;4846,43
C000753;M000241;15/11/2024;3261,27
C000290;M000196;01/10/2023;7641,28
C000641;M000055;30/12/2023;8842,26
C001282;M000090;23/12/2023;3564,65
C000337;M000371;23/11/2023;1331,65
C000265;M000310;23/10/2024;3410,59
C001055;M000423;18/12/2023;5915,63
C000960;M000171;02/11/2024;1196,09
C001681;M000321;25/10/2024;2320,06
C001610;M000170;25/11/2023;6528,76
C001714;M000264;28/12/2023;1859,21
C001337;M000438;17/10/2024;6566,84
C000579;M000471;20/12/2024;3376,99
C000225;M000065;03/10/2024;7743,22
C000186;M000222;04/11/2024;740,19
C001342;M000458;11/11/2023;4056,41
C000606;M000334;28/11/2023;4409,55
C000132;M000366;21/12/2023;9122,63
C000498;M000478;19/11/2024;8088,51
C001501;M000016;12/11/2024;1941,3
C000341;M000129;23/10/2024;8577,9
C001095;M000092;26/10/2023;5589,41
C000765;M000464;31/12/2023;3951,86
C000753;M000177;05/10/2024;5201,78
C001870;M000145;14/11/2024;6894,21
C000639;M000297;04/11/2023;7924,48
C000930;M000076;27/12/2024;1294,33
C001340;M000398;18/11/2024;6759,03
C000674;M000258;12/10/2023;5122,81
C001668;M000332;04/11/2024;4001,18
C001759;M000015;31/12/2024;6531,91
C001191;M000160;09/12/2024;2114,46
C000678;M000382;08/12/2024;587,61
C001390;M000272;17/10/2024;5994,86
C001090;M000041;30/10/2024;1682,9
C000519;M000409;28/11/2024;3322,23
C001263;M000244;30/10/2024;4031,82
C001886;M000109;05/10/2023;9586,04
C001718;M000094;26/12/2023;9887,73
C001000;M000222;14/10/2023;894,98
C000443;M000328;08/12/2023;2513,4
C001035;M000199;13/10/2023;781,16
C001614;M000102;03/11/2024;5163,17
C001834;M000489;18/11/2024;9666,86
C000836;M000271;04/11/2024;6203,39
C000448;M000229;09/11/2024;5635,38
C001762;M000385;23/10/2024;2960,16
C000313;M000306;25/11/2024;9163,93
C000675;M000378;27/10/2023;9775,73
C001469;M000029;02/12/2023;8360,29
C001019;M000020;12/10/2023;5740,41
C000898;M000225;11/11/2023;5527,18
C001686;M000060;29/10/2024;7707,02
C001406;M000297;15/10/2024;8039,62
C001917;M000027;07/10/2023;2760,54
C001389;M000061;25/12/2024;8403,64
C001501;M000123;06/10/2024;1688,77
C001664;M000181;03/10/2024;4647,9
C000873;M000320;01/11/2024;6558,89
C001124;M000297;25/11/2023;3184,42
C000229;M000270;18/11/2023;7318,25
C001030;M000500;27/11/2023;1566,04
C000390;M000441;01/12/2023;2994,67
C000486;M000416;23/12/2024;6972,32
C001368;M000162;27/12/2023;5016,14
C001832;M000178;20/12/2024;7009,97
C001930;M000335;22/12/2023;580,13
C000710;M000244;01/12/2024;731,86
C001938;M000189;23/11/2023;127,39
C000204;M000074;06/11/2023;8215,44
C001523;M000486;15/11/2024;8830,0
C001583;M000289;30/11/2024;1765,3
C001226;M000051;09/12/2023;9586,65
C001948;M000476;28/12/2023;7649,02
C000357;M000411;12/11/2023;9318,47
C000040;M000425;10/10/2024;1208,19
C000051;M000368;13/12/2024;3224,58
C001482;M000235;10/12/2024;1041,53
C001737;M000361;11/12/2024;480,69
C001440;M000417;31/10/2024;6731,51
C000518;M000188;29/10/2024;5867,43
C001708;M000094;21/11/2024;5664,94
C001070;M000193;08/11/2023;3474,98
C000790;M000166;20/11/2024;1790,62
C001770;M000386;10/10/2024;3087,27
C001648;M000456;12/11/2024;7593,33
C001148;M000328;23/10/2024;6841,98
C001784;M000109;28/10/2023;1351,46
C001264;M000448;18/10/2023;3667,4
C000449;M000024;18/12/2023;8060,62
C001955;M000315;01/11/2023;1273,2
C001345;M000323;07/11/2024;9560,19
C000286;M000175;04/12/2023;3996,24
C000507;M000314;25/11/2024;9598,39
C000225;M000237;22/12/2023;9248,58
C001921;M000193;21/12/2024;9060,78
C000461;M000380;14/10/2024;1158,88
C001586;M000182;04/12/2024;2901,88
C000788;M000411;25/10/2023;5922,36
C001961;M000148;12/10/2024;1173,98
C000489;M000390;11/10/2024;676,25
C001666;M000363;07/12/2023;9897,86
C000685;M000003;01/10/2024;9299,09
C000718;M000006;24/11/2023;5365,56
C001020;M000341;05/12/2024;1987,56
C000749;M000449;20/11/2024;1996,73
C001963;M000107;07/11/2024;5461,02
C000522;M000228;01/11/2024;5129,03
C001021;M000355;08/10/2023;2497,08
C000978;M000308;16/10/2024;8115,96
C000031;M000110;23/12/2023;5569,28
C001182;M000166;25/10/2024;2077,7
C001520;M000399;17/10/2024;2776,23
C000810;M000219;17/12/2024;1389,81
C001136;M000440;01/10/2024;6209,28
C000321;M000253;13/12/2024;4719,22
C000744;M000247;15/10/2023;3606,31
C000180;M000138;08/12/2023;4095,16
C001862;M000142;24/12/2024;6919,66
C000817;M000339;13/10/2023;2790,78
C000845;M000487;07/10/2024;8698,95
C001337;M000357;26/12/2023;2952,13
C001063;M000346;12/11/2024;1116,08
C001243;M000292;29/10/2023;1117,38
C001902;M000085;07/12/2023;3737,29
C000114;M000404;21/11/2023;485,84
C000506;M000302;28/11/2023;5676,36
C000942;M000443;28/10/2023;8115,03
C001978;M000365;20/12/2024;3619,55
C001415;M000481;13/11/2023;4564,14
C000407;M000377;06/10/2023;9996,16
C000280;M000020;08/12/2024;7084,78
C000616;M000095;18/11/2024;6559,95
C001568;M000389;01/12/2023;7387,79
C001555;M000078;26/11/2023;310,39
C001080;M000086;15/10/2024;9547,92
C000883;M000218;11/10/2024;4591,77
C000505;M000090;16/10/2024;2766,37
C000366;M000408;15/10/2023;226,47
C001022;M000188;23/11/2023;8856,74
C000697;M000290;02/12/2023;3001,59
C000263;M000101;14/11/2024;8855,34
C001230;M000034;06/11/2023;8011,66
C000850;M000486;06/11/2024;1595,24
C001963;M000322;16/12/2023;7332,07
C000265;M000329;20/10/2024;7292,93
C000883;M000023;22/12/2024;9590,25
C001046;M000379;17/12/2024;7964,15
C001254;M000229;08/11/2023;9392,82
C000740;M000145;09/10/2023;5224,75
C000017;M000350;19/11/2023;5821,75
C001485;M000285;15/11/2024;1919,96
C000906;M000249;05/11/2024;9436,42
C000855;M000052;28/12/2023;9100,66
C000473;M000433;12/10/2023;8730,2
C000331;M000253;12/11/2023;6878,32
C001986;M000243;28/12/2024;783,79
C000031;M000221;01/12/2024;5710,94
C000828;M000086;21/10/2024;5854,93
C001157;M000419;20/11/2024;9032,39
C001967;M000085;27/10/2024;7138,49
C001307;M000423;09/10/2024;9522,76
C000034;M000093;28/11/2024;8551,57
C001726;M000297;04/11/2024;4417,11
C000731;M000046;10/11/2024;5740,14
C000920;M000276;27/11/2024;3757,28
C000928;M000098;01/10/2023;6800,23
C001538;M000500;23/11/2023;2008,16
C001208;M000055;08/12/2024;7431,73
C001648;M000310;13/12/2023;5658,07
C001400;M000315;04/11/2024;4872,77
C001149;M000065;04/12/2023;9829,67
C001960;M000143;25/12/2024;4130,88
C000047;M000059;07/10/2024;509,81
C001213;M000182;25/12/2024;9065,27
C001886;M000314;19/12/2024;3356,57
C000008;M000237;20/11/2023;8977,02
C000398;M000022;16/12/2024;2144,54
C001346;M000082;21/10/2024;2055,11
C000498;M000412;26/12/2023;8567,04
C001411;M000049;18/11/2023;1495,74
C000830;M000277;03/11/2024;4713,33
C000695;M000429;17/12/2024;6993,29
C001668;M000406;18/10/2024;2400,52
C000532;M000339;01/10/2023;5211,18
C000787;M000128;11/11/2024;7179,95
C001818;M000333;06/12/2024;8321,84
C000345;M000094;25/12/2023;5476,73
C001775;M000446;07/10/2024;7940,43
C000722;M000310;06/12/2023;2960,22
C000430;M000291;17/12/2023;3543,3
C000445;M000151;04/12/2024;9887,57
C001312;M000253;24/12/2024;1150,64
C001588;M000226;23/10/2024;6955,29
C000818;M000406;27/10/2023;6985,47
C000024;M000448;24/12/2023;5405,65
C000190;M000326;17/12/2023;6278,26
C001189;M000222;22/10/2024;8004,66
C000328;M000292;27/11/2024;8229,6
C000430;M000398;30/10/2024;7381,42
C001747;M000037;28/12/2024;6986,89
C001509;M000101;01/11/2023;1954,32
C000213;M000064;10/12/2023;4800,35
C000766;M000166;05/10/2023;433,76
C001590;M000075;11/10/2023;380,54
C001352;M000462;25/10/2024;6839,15
C001260;M000351;27/12/2023;1397,34
C001881;M000128;31/12/2023;2863,42
C001855;M000495;27/11/2023;1168,48
C001590;M000273;01/10/2023;1815,47
C000145;M000051;27/11/2023;1347,58
C000116;M000429;13/11/2023;9558,9
C000431;M000090;19/10/2024;458,79
C001444;M000049;14/12/2023;5099,85
C000325;M000268;25/12/2023;3386,69
C000518;M000076;06/12/2024;7943,54
C001372;M000072;05/10/2023;9215,35
C001303;M000320;06/11/2023;7392,14
C001319;M000244;18/12/2023;9107,54
C000767;M000380;24/12/2023;8754,3
C000526;M000444;17/10/2023;8835,61
C001125;M000458;16/10/2024;9506,89
C001812;M000243;04/12/2024;7118,06
C001816;M000382;21/11/2024;6213,39
C001303;M000025;25/12/2023;2441,91
C000916;M000495;11/12/2024;5661,93
C001901;M000391;01/12/2024;5004,07
C000189;M000047;12/10/2024;5865,77
C001205;M000286;05/12/2024;7036,41
C001589;M000099;05/12/2023;6308,56
C001620;M000185;29/11/2024;2907,23
C000356;M000345;19/10/2023;6446,46
C001948;M000197;29/11/2023;2182,3
C000118;M000289;01/10/2023;5899,96
C001444;M000125;16/10/2024;5382,65
C001911;M000270;01/12/2023;9373,16
C000220;M000223;27/10/2023;8056,26
C001804;M000411;12/10/2024;3476,24
C000216;M000009;08/11/2024;265,17
C001066;M000035;10/10/2023;3067,72
C001159;M000162;02/11/2024;1549,33
C000484;M000081;20/12/2024;841,84
C001425;M000480;15/11/2024;369,31
C000844;M000371;17/11/2024;8082,38
C000178;M000474;30/12/2024;8887,26
C000904;M000160;21/11/2024;3163,14
C001123;M000126;02/12/2024;147,96
C001843;M000313;20/11/2024;8021,06
C001205;M000320;17/11/2024;7208,45
C001361;M000040;02/11/2023;4927,17
C000010;M000431;08/11/2024;2633,6
C000931;M000283;08/11/2023;6414,6
C001557;M000358;28/10/2024;1537,14
C001184;M000373;16/11/2024;879,93
C000008;M000073;19/12/2023;6196,85
C001492;M000062;17/10/2024;4575,59
C000431;M000299;13/11/2023;8899,72
C000989;M000081;14/12/2023;3375,57
C001328;M000361;27/12/2024;2189,4
C001333;M000454;27/12/2024;9000,58
C000023;M000226;19/10/2023;3914,28
C001326;M000493;19/11/2024;5214,17
C000709;M000135;24/11/2023;4642,15
C001025;M000380;21/10/2023;5323,18
C000504;M000375;06/11/2024;3837,89
C001945;M000066;24/10/2024;5791,33
C001243;M000149;15/11/2024;6646,86
C001841;M000239;26/12/2023;6219,71
C000363;M000020;03/12/2024;1671,07
C000201;M000385;06/10/2024;4191,88
C000073;M000306;11/11/2024;9049,53
C000778;M000074;07/11/2023;9499,38
C000754;M000282;27/11/2024;1604,61
C001984;M000227;03/11/2024;6999,5
C000346;M000425;27/10/2023;7285,89
C001999;M000132;15/12/2024;4713,89
C001121;M000355;07/12/2024;5688,56
C001613;M000344;20/10/2023;267,44
C000758;M000098;24/12/2023;5381,68
C000674;M000041;21/12/2023;7419,15
C001879;M000374;09/11/2024;5407,12
C000964;M000048;30/12/2024;7177,57
C001643;M000176;11/10/2024;9168,42
C000010;M000071;11/12/2023;4567,84
C000508;M000018;11/12/2024;7101,56
C001015;M000019;31/12/2024;7130,56
C001323;M000060;02/12/2024;8961,6
C000682;M000173;23/12/2024;9427,88
C000034;M000467;21/11/2024;6336,69
C000190;M000021;16/10/2023;7513,45
C000869;M000459;22/11/2023;433,78
C001659;M000096;03/10/2024;1716,32
C001130;M000474;23/12/2023;9572,2
C001399;M000265;05/11/2024;6662,29
C001599;M000481;23/12/2024;9284,44
C000943;M000400;20/12/2023;1536,77
C001561;M000040;17/12/2024;5962,45
C000908;M000460;25/12/2024;3504,59
C001898;M000213;15/11/2023;6823,37
C001498;M000276;31/12/2024;464,31
C000902;M000029;27/11/2023;2645,48
C000274;M000288;18/11/2023;2499,4
C001327;M000393;16/11/2023;7840,37
C001224;M000106;02/10/2024;2909,21
C000904;M000492;20/11/2023;5673,66
C001971;M000015;09/10/2023;4121,24
C001483;M000115;12/10/2023;2231,59
C001022;M000005;23/10/2024;8126,15
C000229;M000091;26/12/2024;2275,77
C000257;M000399;26/10/2024;8277,1
C000515;M000398;10/11/2023;5171,75
C001091;M000032;09/11/2023;7668,97
C001239;M000216;25/12/2023;5261,81
C001130;M000076;04/10/2024;8488,16
C000791;M000260;30/12/2023;5492,69
C001305;M000148;19/10/2023;7711,85
C000600;M000048;26/11/2024;1328,86
C000602;M000471;11/10/2023;860,62
C000636;M000061;14/12/2024;2917,54
C000135;M000141;11/10/2023;3387,19
C000738;M000408;02/12/2024;4672,47
C001412;M000365;29/10/2024;6159,05
C001433;M000350;19/11/2023;5474,88
C000380;M000228;25/12/2023;366,02
C001591;M000282;23/10/2023;1721,51
C001304;M000307;19/10/2023;7592,07
C001263;M000173;22/12/2024;8955,62
C000921;M000338;10/10/2024;4255,26
C001118;M000451;18/11/2024;6513,55
C001971;M000201;18/12/2024;1970,34
C000115;M000320;21/12/2023;7017,32
C000585;M000056;11/11/2023;504,62
C001513;M000218;02/11/2023;6607,84
C001847;M000202;23/11/2023;6571,36
C001543;M000155;14/11/2024;8116,68
C001115;M000265;01/12/2024;1289,02
C001375;M000183;30/11/2023;2844,39
C000511;M000498;17/11/2024;8782,03
C000325;M000180;08/11/2023;1473,88
C001760;M000241;16/11/2023;234,43
C001847;M000090;04/12/2023;4815,19
C001097;M000029;30/10/2024;922,66
C001784;M000341;02/12/2023;7603,1
C001542;M000239;01/12/2024;3870,85
C000444;M000010;16/11/2024;7615,92
C000185;M000011;02/12/2023;7175,65
C000677;M000182;03/11/2023;4647,24
C000296;M000350;12/12/2023;6747,58
C000625;M000152;04/11/2024;5412,13
C000825;M000256;05/11/2023;2815,49
C000747;M000368;25/10/2024;920,16
C001548;M000381;29/12/2023;1477,19
C001596;M000490;09/12/2023;8067,77
C000764;M000123;01/10/2024;4929,6
C000077;M000437;26/10/2024;675,64
C000283;M000108;03/11/2024;5828,45
C000220;M000266;24/12/2023;9215,93
C001865;M000304;08/11/2024;5206,87
C000955;M000265;28/11/2024;6374,52
C001910;M000497;03/11/2023;5763,1
C001969;M000427;12/10/2024;6652,08
C000967;M000391;03/11/2023;9322,31
C001469;M000385;11/10/2023;7288,13
C000056;M000051;08/12/2024;4042,26
C000801;M000067;02/10/2023;5890,09
C000786;M000025;16/11/2024;5497,82
C000346;M000432;21/11/2023;4240,12
C001114;M000170;27/10/2023;1821,92
C001106;M000238;16/10/2024;3115,96
C000173;M000127;29/10/2024;1067,22
C001570;M000306;21/10/2024;7590,04
C000977;M000368;13/12/2024;4779,78
C001124;M000157;09/10/2023;816,53
C001126;M000065;02/11/2023;6761,92
C000260;M000058;23/10/2023;1780,73
C001260;M000265;06/10/2024;8645,13
C000166;M000431;01/11/2024;1474,06
C001531;M000058;20/12/2023;8453,08
C000702;M000290;10/11/2023;7604,28
C000873;M000170;23/12/2023;6198,67
C001736;M000184;06/10/2024;4952,29
