cliente;prodotto;giorno;quantity
C000711;M000392;06/06/2024;1211,72
C001579;M000432;26/04/2023;1978,39
C001219;M000140;22/04/2023;2242,71
C001118;M000417;14/06/2023;2239,72
C001286;M000030;08/04/2024;7332,44
C001527;M000245;13/05/2023;9996,63
C001099;M000139;25/04/2023;4041,21
C000886;M000345;21/04/2023;7485,77
C001715;M000069;22/04/2023;5623,18
C001622;M000093;22/06/2024;8151,75
C000008;M000131;06/04/2023;3081,6
C000112;M000017;02/06/2023;5352,32
C001559;M000114;22/05/2024;4123,07
C001841;M000122;02/04/2023;4356,57
C000355;M000253;13/04/2023;3511,15
C001729;M000157;25/06/2023;4165,99
C000069;M000396;23/06/2023;1375,58
C000832;M000184;24/04/2024;975,68
C000646;M000332;14/05/2024;3675,08
C001854;M000421;30/05/2023;2723,69
C001756;M000201;17/06/2024;5702,14
C001858;M000161;11/06/2024;7983,7
C001770;M000185;12/05/2024;2680,74
C000551;M000395;04/06/2024;6009,64
C000131;M000263;27/04/2024;7388,53
C000097;M000004;07/04/2023;7120,24
C000252;M000054;31/05/2023;4764,21
C000516;M000478;17/06/2024;9421,32
C000816;M000274;02/06/2023;5900,36
C000088;M000264;30/04/2023;9586,69
C001604;M000386;10/05/2023;1398,64
C000045;M000462;15/04/2024;6208,83
C000781;M000417;08/06/2023;7143,43
C001645;M000336;02/06/2023;9817,92
C000753;M000192;15/06/2024;8525,01
C000717;M000470;14/06/2023;1032,92
C001226;M000323;17/06/2023;1597,39
C001028;M000254;03/05/2024;2329,12
C001622;M000186;06/05/2023;7027,29
C001945;M000450;24/04/2024;7037,69
C000618;M000059;10/05/2023;456,33
C001449;M000278;03/06/2024;5876,08
C001578;M000173;13/04/2024;1311,04
C000893;M000276;11/04/2023;7342,09
C001195;M000161;16/04/2024;4579,04
C001809;M000097;01/04/2024;7742,45
C001216;M000134;30/06/2024;2720,13
C000868;M000022;07/05/2023;6043,92
C000486;M000094;05/04/2023;3539,84
C000305;M000313;26/05/2023;9658,42
C001027;M000407;29/06/2024;2101,05
C001396;M000063;29/04/2024;9466,86
C000762;M000170;06/05/2024;3940,06
C001778;M000046;06/05/2024;5452,14
C000789;M000046;17/06/2024;9957,75
C000850;M000370;30/06/2024;7702,95
C000765;M000128;27/06/2023;3943,61
C001395;M000005;30/05/2024;8500,19
C000512;M000350;17/06/2023;9464,57
C001043;M000008;22/04/2024;1580,12
C001593;M000373;18/05/2024;3570,17
C001318;M000143;16/04/2023;8477,62
C000675;M000069;21/06/2023;1778,23
C000753;M000127;07/04/2024;4811,5
C000782;M000310;07/04/2024;6590,26
C001705;M000185;17/04/2023;4606,34
C000517;M000372;31/05/2024;4702,77
C001587;M000105;07/04/2023;6485,74
C001292;M000086;28/04/2024;3645,55
C000698;M000068;25/05/2024;472,53
C001127;M000034;03/04/2023;3979,0
C000515;M000424;25/04/2024;3809,53
C000600;M000420;15/05/2023;4382,34
C000327;M000021;11/05/2024;3186,61
C001011;M000108;21/06/2024;6773,33
C001227;M000066;22/06/2024;3694,0
C001728;M000052;05/06/2024;4740,45
C001080;M000054;15/04/2024;8411,62
C000384;M000113;08/04/2024;9244,78
C001406;M000042;13/05/2024;8078,14
C000311;M000269;25/06/2024;8798,33
C001498;M000328;27/06/2024;407,68
C001830;M000043;29/06/2024;9645,64
C000537;M000328;24/04/2024;7411,82
C000443;M000134;11/05/2024;6130,36
C000972;M000001;14/06/2024;9075,9
C000856;M000320;07/05/2023;1947,08
C000208;M000207;05/06/2024;8403,76
C001699;M000284;16/06/2023;3261,69
C001787;M000068;07/05/2024;3644,63
C000679;M000348;04/04/2024;9977,07
C000619;M000308;01/04/2023;6247,54
C000526;M000368;11/06/2023;3452,12
C000503;M000476;17/04/2024;9759,3
C000149;M000477;08/04/2024;9182,49
C001383;M000313;31/05/2024;8732,78
C000963;M000234;15/06/2023;8156,65
C001933;M000305;17/05/2024;7300,47
C001638;M000087;25/06/2023;2398,07
C001482;M000413;14/04/2023;5913,74
C001263;M000410;17/04/2023;637,7
C000404;M000013;14/06/2024;6739,28
C001178;M000057;08/05/2023;4437,81
C001560;M000074;21/05/2023;8274,49
C000258;M000475;02/06/2023;8460,45
C001106;M000407;22/06/2023;1369,29
C001237;M000492;07/06/2023;6534,42
C000919;M000039;19/04/2024;790,11
C000934;M000144;27/06/2023;1725,14
C001358;M000148;15/04/2023;4874,54
C000264;M000207;23/05/2024;2562,19
C000312;M000076;16/05/2024;7866,72
C000060;M000421;17/04/2023;2421,21
C000524;M000128;27/04/2023;5353,05
C000588;M000176;01/06/2023;6252,89
C001846;M000335;05/06/2023;3545,13
C000156;M000307;20/05/2024;3986,58
C000069;M000409;22/04/2023;7407,12
C001190;M000132;21/04/2024;8991,46
C001899;M000110;25/06/2024;6686,41
C000754;M000287;29/05/2023;3157,22
C000830;M000193;04/06/2024;1465,3
C001942;M000174;12/04/2023;3356,39
C001345;M000211;02/05/2024;3046,99
C000982;M000019;14/05/2024;239,55
C001979;M000457;30/05/2023;272,42
C001049;M000304;19/05/2024;9637,02
C001401;M000176;17/05/2023;924,31
C000845;M000171;05/04/2024;4307,1
C000147;M000045;30/05/2024;2702,15
C000599;M000460;11/06/2024;7908,61
C001933;M000480;10/04/2023;9732,16
C000061;M000489;19/04/2024;5163,6
C001625;M000163;13/04/2024;9643,32
C000976;M000256;10/04/2024;3688,31
C001735;M000096;14/05/2023;6847,37
C001576;M000419;11/05/2024;1475,5
C001030;M000154;23/05/2024;7892,75
C000527;M000409;18/04/2023;7878,0
C000077;M000049;25/06/2023;687,14
C001333;M000099;12/04/2024;4698,28
C000415;M000050;27/06/2023;1874,23
C001049;M000181;11/06/2023;4823,55
C001250;M000064;19/05/2024;5101,87
C000461;M000306;30/04/2023;5807,88
C001941;M000139;01/06/2023;3470,91
C000797;M000389;06/05/2023;882,72
C000710;M000032;26/06/2024;5538,47
C001388;M000179;19/04/2024;728,95
C001506;M000346;25/05/2024;6270,04
C001201;M000361;24/06/2024;6934,78
C001345;M000257;11/05/2024;4393,55
C000900;M000117;08/05/2024;2504,06
C000439;M000263;26/05/2024;2138,51
C001912;M000214;12/06/2023;4720,23
C001084;M000043;11/05/2024;3518,81
C001623;M000184;17/05/2024;2033,81
C000327;M000451;18/04/2024;4436,43
C001737;M000176;22/06/2024;3245,38
C001488;M000471;28/06/2023;5955,19
C000011;M000023;16/06/2024;8166,96
C001223;M000422;19/04/2024;4189,44
C001156;M000317;02/04/2023;1508,61
C000607;M000254;07/05/2023;229,77
C000726;M000366;06/05/2023;2379,12
C001069;M000198;08/04/2024;418,52
C000675;M000410;18/05/2023;1931,58
C001773;M000129;06/05/2024;1641,73
C000376;M000018;24/06/2024;230,43
C000825;M000281;17/06/2024;2491,8
C001818;M000491;04/05/2024;4329,35
C000523;M000194;29/06/2024;2257,59
C000258;M000214;23/04/2024;4013,42
C001378;M000202;05/04/2024;7087,84
C000741;M000171;16/05/2023;2449,77
C000979;M000326;27/04/2024;2820,98
C001144;M000139;04/05/2023;5513,96
C000696;M000270;12/04/2023;5727,48
C000196;M000110;05/05/2023;6370,87
C001656;M000029;01/04/2024;4167,21
C000287;M000205;09/05/2024;6408,69
C000463;M000423;02/06/2024;8099,94
C001080;M000197;10/06/2024;5475,41
C000659;M000278;13/06/2024;3240,86
C000640;M000028;13/06/2024;2968,61
C000362;M000292;20/04/2024;9551,11
C000070;M000193;07/05/2024;2508,42
C000077;M000157;08/04/2023;6392,99
C000223;M000224;19/05/2023;8275,66
C001936;M000316;25/05/2023;2421,67
C000811;M000055;15/06/2024;2187,34
C001738;M000122;16/05/2023;7228,34
C000092;M000252;05/05/2023;9880,54
C000629;M000251;21/05/2024;261,77
C000477;M000386;02/05/2023;7385,2
C001691;M000259;12/05/2023;9447,65
C001048;M000412;07/04/2024;7599,75
C001153;M000264;03/05/2023;9819,59
C001629;M000204;20/04/2023;2501,82
C000947;M000198;10/05/2023;1708,7
C000830;M000247;08/04/2024;4482,66
C001856;M000293;29/05/2023;8180,24
C000493;M000056;01/05/2023;6426,32
C000345;M000030;28/04/2024;5865,06
C000767;M000493;04/04/2024;9493,94
C000328;M000192;17/04/2024;5388,05
C000480;M000415;26/04/2024;998,4
C000282;M000056;07/05/2024;8164,8
C000867;M000483;18/06/2023;9478,93
C001593;M000347;08/06/2023;5318,96
C001798;M000111;11/06/2024;9242,4
C001648;M000041;10/05/2024;180,65
C001889;M000068;08/04/2024;8125,92
C001430;M000112;03/05/2023;6767,04
C001297;M000309;19/06/2024;5517,39
C001977;M000340;18/04/2023;5734,15
C000333;M000261;03/06/2023;3252,36
C000882;M000069;28/04/2024;2351,89
C001926;M000226;13/05/2023;6190,03
C001499;M000202;19/06/2023;4769,3
C001007;M000072;18/06/2023;7578,87
C001344;M000031;18/06/2023;7885,54
C000619;M000232;15/06/2023;7974,24
C001145;M000495;19/05/2024;4497,61
C001970;M000127;20/05/2024;8648,09
C000982;M000019;02/05/2024;7174,43
C001098;M000339;30/06/2024;3355,5
C000978;M000066;21/06/2024;2273,59
C000895;M000336;25/05/2024;2126,71
C001384;M000461;04/06/2024;2937,57
C000496;M000500;13/06/2024;2905,23
C000309;M000123;26/06/2023;9386,58
C001582;M000264;07/05/2024;8080,7
C000286;M000322;24/05/2024;4405,31
C000674;M000235;20/06/2023;1333,48
C001219;M000079;26/04/2023;6212,06
C001233;M000243;24/05/2023;2879,99
C001741;M000372;10/04/2023;5034,32
C000121;M000423;05/04/2024;568,8
C000324;M000170;19/06/2024;6028,1
C001716;M000455;13/06/2023;1495,66
C000993;M000489;23/05/2023;6862,82
C001121;M000293;25/05/2023;3723,32
C001657;M000079;26/04/2024;2394,85
C000006;M000409;02/06/2024;8863,07
C000101;M000346;21/06/2023;7535,13
C001889;M000375;24/06/2024;2795,8
C000869;M000303;30/06/2024;5986,19
C001809;M000113;26/05/2023;2767,54
C000005;M000398;15/06/2023;8717,07
C000581;M000279;14/06/2023;7271,68
C000354;M000273;19/06/2023;4083,77
C001005;M000135;16/04/2023;4068,74
C001259;M000447;08/04/2024;8845,71
C001833;M000295;15/05/2024;6135,34
C000861;M000202;31/05/2023;8419,54
C000317;M000151;25/06/2023;8170,91
C001281;M000137;22/06/2024;8924,5
C001193;M000463;11/04/2024;7934,85
C001602;M000458;10/04/2023;5886,77
C000068;M000164;01/06/2023;9223,03
C000326;M000498;19/05/2024;2987,35
C000256;M000268;29/05/2024;4163,46
C001428;M000259;12/05/2023;6210,47
C001077;M000449;23/06/2024;263,9
C000106;M000077;05/06/2024;5211,77
C000997;M000298;14/04/2024;8331,48
C001236;M000050;30/06/2023;2532,94
C000744;M000479;27/05/2024;4431,66
C000522;M000071;18/06/2023;6056,13
C001498;M000176;05/05/2024;862,94
C000594;M000180;28/04/2024;9241,93
C001655;M000214;15/06/2024;7193,68
C001110;M000332;20/06/2023;4035,19
C000584;M000199;14/06/2024;6893,77
C000534;M000330;23/05/2024;3547,93
C001948;M000324;21/05/2023;9080,1
C000289;M000150;27/06/2024;9892,45
C000200;M000236;11/05/2024;6195,04
C001269;M000187;26/06/2023;6353,64
C000516;M000140;12/06/2023;1441,23
C000355;M000403;11/04/2023;5417,82
C001624;M000476;10/05/2023;5538,26
C001862;M000466;16/05/2024;149,28
C000863;M000434;25/05/2023;8429,04
C000389;M000038;01/04/2023;4690,75
C000903;M000255;17/05/2024;186,12
C001926;M000064;13/06/2024;6845,07
C001995;M000013;28/04/2024;3417,57
C000430;M000267;15/06/2024;9378,95
C000167;M000224;25/06/2024;7344,86
C000054;M000166;18/05/2023;657,35
C000327;M000160;08/04/2023;1660,11
C000026;M000067;03/04/2023;8001,17
C001687;M000488;14/04/2024;4116,49
C000684;M000135;29/05/2023;1633,43
C001153;M000096;26/05/2024;4288,61
C000626;M000095;13/05/2024;5471,05
C000531;M000411;18/04/2023;5911,88
C001840;M000235;30/04/2023;8765,51
C000177;M000195;28/05/2024;9865,82
C001914;M000234;27/06/2023;9919,58
C001476;M000468;10/04/2024;7617,38
C000581;M000063;07/04/2024;5394,69
C000120;M000018;08/06/2023;9752,33
C001625;M000270;07/06/2024;1634,51
C000277;M000064;10/06/2024;8288,66
C000312;M000280;11/06/2023;4285,78
C000675;M000220;04/04/2023;2469,0
C000883;M000144;26/04/2024;3292,43
C000369;M000267;10/04/2023;4321,53
C000676;M000318;10/05/2023;1266,95
C000929;M000431;23/04/2024;1825,92
C000282;M000028;18/04/2024;8099,39
C000174;M000088;04/04/2024;9042,8
C001049;M000301;01/06/2023;4861,89
C000376;M000493;24/06/2023;8048,11
C000874;M000343;28/04/2024;1834,6
C000935;M000326;29/04/2024;8282,22
C000915;M000130;01/05/2024;6753,28
C001058;M000028;26/04/2024;2982,67
C001400;M000331;22/06/2024;6567,99
C000539;M000463;28/04/2024;1479,61
C001720;M000070;08/05/2024;6588,4
C000662;M000092;30/04/2024;7067,09
C001649;M000322;07/04/2023;9622,34
C000157;M000266;26/06/2024;7622,84
C001093;M000252;19/05/2024;2913,3
C000367;M000242;15/05/2023;271,64
C000813;M000445;31/05/2023;2773,06
C000895;M000231;13/06/2024;2276,46
C000394;M000015;13/05/2024;2719,82
C001916;M000389;23/04/2023;2307,23
C001617;M000413;26/04/2023;5536,01
C000202;M000240;24/05/2023;208,93
C001274;M000132;09/04/2024;4885,84
C000903;M000041;28/05/2024;4223,26
C000875;M000456;26/06/2024;4933,06
C000390;M000303;02/05/2024;3458,89
C000973;M000235;26/06/2024;1146,98
C001846;M000264;01/05/2024;6598,76
C000297;M000443;27/06/2024;3778,36
C001947;M000475;11/05/2024;9462,3
C000249;M000427;20/06/2024;8765,37
C001962;M000357;29/04/2024;4999,46
C000314;M000111;26/06/2023;850,93
C000927;M000354;25/05/2023;3271,25
C000746;M000159;07/05/2023;7215,27
C000449;M000423;29/04/2023;356,99
C000636;M000433;23/04/2023;3847,62
C000198;M000188;13/05/2023;8943,94
C001309;M000118;26/05/2024;3312,47
C001788;M000214;29/06/2023;7190,48
C001602;M000209;28/05/2024;8972,81
C001121;M000093;17/06/2023;1761,75
C001635;M000223;14/05/2024;4533,61
C000477;M000481;13/05/2023;1672,41
C000460;M000426;07/04/2023;6762,71
C000063;M000195;13/06/2024;3110,47
C001568;M000055;24/06/2023;9544,24
C000788;M000387;18/06/2023;7110,56
C001838;M000067;06/06/2023;6416,1
C000498;M000483;12/05/2023;6319,21
C001123;M000073;23/05/2024;7732,08
C000384;M000138;15/04/2024;2907,48
C001131;M000404;27/06/2023;8355,07
C001733;M000349;19/04/2023;9071,22
C000707;M000151;13/05/2024;2700,39
C001850;M000150;22/04/2024;2583,57
C001200;M000011;03/06/2024;9743,21
C000037;M000299;01/06/2023;2067,25
C000436;M000217;12/06/2024;3492,55
C000492;M000261;23/06/2023;6296,42
C000574;M000457;07/04/2024;5677,58
C000015;M000090;19/06/2024;2774,68
C000501;M000330;13/05/2023;5426,39
C000160;M000299;06/04/2024;2145,71
C001196;M000355;07/04/2024;4311,26
C000406;M000272;14/06/2023;630,96
C000707;M000213;03/04/2024;7959,44
C001906;M000037;23/04/2024;1571,93
C000114;M000288;21/04/2023;7038,28
C001780;M000122;30/04/2024;911,92
C000197;M000481;22/06/2023;3593,67
C000278;M000185;03/05/2024;9488,23
C001584;M000452;01/06/2024;4315,25
C001109;M000417;06/06/2023;5964,19
C000400;M000462;10/05/2023;9792,95
C000184;M000222;07/05/2024;8746,1
C000410;M000358;28/05/2024;9966,9
C000656;M000345;03/05/2023;6003,02
C001204;M000094;18/06/2024;1956,64
C001597;M000250;24/05/2023;453,5
C001919;M000433;13/05/2024;7590,78
C001415;M000207;13/06/2024;6720,23
C001174;M000140;02/06/2024;4177,1
C001691;M000149;23/05/2023;1910,18
C000939;M000200;22/05/2024;7490,73
C001829;M000307;06/06/2024;8298,9
C000007;M000371;14/06/2024;728,74
C000893;M000225;12/04/2024;4588,76
C001896;M000250;16/06/2023;4881,27
C000666;M000003;02/05/2023;6717,46
C001914;M000390;04/04/2024;2372,25
C001736;M000415;08/06/2024;3411,6
C001148;M000494;14/05/2024;6210,2
C000341;M000077;22/04/2024;8606,76
C000276;M000296;08/06/2023;8944,75
C001877;M000121;13/04/2024;1646,35
C001003;M000426;31/05/2023;3052,63
C001053;M000418;04/06/2024;5396,32
C000556;M000015;14/06/2023;9940,42
C000275;M000067;28/06/2024;6753,55
C001219;M000054;05/04/2023;5575,95
C000953;M000318;04/04/2023;3028,65
C001500;M000017;04/05/2024;4149,21
C001584;M000143;25/05/2024;4301,64
C000638;M000078;02/05/2024;2225,48
C001984;M000374;02/04/2024;3031,71
C001956;M000062;12/05/2023;6118,6
C000469;M000280;03/06/2024;2476,27
C000031;M000196;15/06/2024;6358,69
C000620;M000301;10/05/2023;5218,97
C001763;M000222;01/04/2024;7403,77
C000447;M000385;02/05/2023;923,42
C000637;M000265;26/04/2023;6946,41
C000328;M000181;28/06/2024;3110,86
C001837;M000320;07/05/2023;622,08
C002000;M000181;20/04/2024;133,13
C000679;M000403;13/06/2023;3961,92
C001787;M000368;04/04/2023;4867,29
C001483;M000017;27/04/2023;6064,42
C000366;M000454;10/06/2024;2459,12
C000539;M000038;21/04/2024;1604,32
C000210;M000003;20/06/2023;6275,46
C000529;M000235;26/05/2023;8749,37
C001256;M000474;16/05/2023;349,97
C000085;M000210;21/06/2024;4734,84
C001287;M000070;01/05/2024;3427,1
C001968;M000206;25/05/2024;8580,56
C001634;M000001;26/06/2024;1529,03
C001838;M000318;01/04/2023;2481,86
C000925;M000373;09/04/2023;5679,71
C000738;M000239;19/05/2023;7951,18
C000218;M000086;07/04/2023;6138,53
C000840;M000429;07/04/2023;1701,2
C001815;M000082;25/06/2023;3425,82
C001047;M000344;10/05/2024;756,16
C001626;M000165;15/05/2023;3652,99
C001077;M000449;13/04/2023;5691,9
C000408;M000349;01/04/2024;7493,39
C000928;M000141;13/06/2024;3474,18
C001673;M000456;28/05/2023;2870,63
C000832;M000296;04/05/2024;3350,92
C001951;M000414;03/04/2023;3524,9
C001150;M000479;27/06/2023;232,3
C000530;M000040;05/04/2023;1653,75
C001242;M000330;26/04/2024;1277,75
C001114;M000299;14/05/2024;9748,35
C000128;M000283;16/05/2024;8471,97
C001111;M000180;28/04/2024;9862,28
C000134;M000302;09/05/2024;8340,34
C000599;M000176;26/06/2023;8288,29
C000332;M000387;14/05/2024;9458,11
C000783;M000329;04/04/2023;6055,67
C001586;M000113;18/06/2023;6149,44
C001149;M000232;25/06/2023;4788,77
C000152;M000230;17/04/2024;4989,51
C001953;M000137;22/04/2023;7748,05
C000442;M000307;08/05/2023;9297,96
C001116;M000276;29/05/2023;8383,52
C001973;M000169;22/06/2023;1797,39
C001956;M000288;02/06/2024;4948,55
C001366;M000377;29/06/2024;2548,82
C000895;M000158;15/06/2024;3049,79
C000388;M000320;26/06/2023;8641,02
C001480;M000347;09/06/2024;2047,4
C001592;M000225;27/05/2024;7646,88
C001885;M000114;31/05/2024;6840,43
C000649;M000124;08/05/2023;4798,23
C001162;M000447;09/05/2024;5794,23
C001322;M000395;03/06/2023;3612,58
C001239;M000405;27/04/2023;4369,33
C000365;M000309;28/04/2023;4409,57
C001050;M000079;18/04/2023;2704,88
C001645;M000433;07/04/2023;4206,7
C000657;M000338;14/06/2024;4248,56
C001790;M000134;17/05/2024;284,33
C000671;M000064;03/04/2023;2360,58
C001521;M000374;12/05/2024;4786,47
C000423;M000442;30/05/2024;3115,34
C001103;M000123;29/05/2023;9089,34
C001249;M000359;02/04/2024;3648,77
C000107;M000437;05/05/2023;6239,31
C000371;M000300;20/04/2024;9680,43
C001358;M000041;17/04/2024;3021,62
C000803;M000170;16/05/2023;312,3
C000266;M000393;26/06/2023;2731,76
C000781;M000285;15/06/2024;4348,44
C000958;M000331;19/06/2024;9415,76
C001036;M000217;02/05/2024;1774,7
C001758;M000220;27/04/2024;9430,28
C001529;M000322;07/05/2024;2711,97
C001436;M000044;22/06/2023;1035,41
C001620;M000337;25/04/2024;4566,39
C001716;M000350;07/04/2024;209,81
C001815;M000268;11/06/2023;6023,57
C000655;M000167;19/04/2024;9956,58
C001929;M000037;14/04/2024;2570,96
C001726;M000149;12/05/2023;452,0
C001416;M000147;22/04/2023;5677,01
C001052;M000265;11/05/2024;443,7
C000794;M000267;01/06/2024;1321,85
C000813;M000296;07/06/2023;1809,49
C000755;M000262;25/06/2024;9499,97
C000122;M000174;05/04/2023;2090,38
C001842;M000453;26/04/2024;8976,5
C001787;M000349;29/06/2024;5637,36
C001397;M000163;10/06/2023;4058,17
C000845;M000154;20/05/2023;1709,14
C000756;M000353;25/05/2024;3786,98
C000393;M000066;15/06/2024;4250,61
C001586;M000187;06/06/2024;2685,56
C000885;M000180;28/06/2024;2163,72
C001410;M000397;25/06/2023;9985,75
C000701;M000173;20/05/2023;9898,66
C000224;M000216;13/04/2024;4830,62
C001149;M000310;25/04/2023;2806,75
C000373;M000330;28/05/2023;535,68
C000145;M000369;28/05/2023;6689,95
C000627;M000204;26/04/2023;522,43
C000733;M000101;15/04/2024;331,33
C001071;M000278;12/05/2024;4649,59
C000399;M000379;22/05/2024;5794,58
C001122;M000215;07/06/2024;6220,26
C000205;M000394;11/04/2023;5151,36
C000883;M000364;23/05/2023;6139,93
C001424;M000329;01/06/2023;2347,69
C000447;M000343;18/05/2024;5741,76
C001082;M000067;06/06/2023;4948,28
C001316;M000175;21/04/2023;2242,89
C001779;M000067;23/04/2024;6049,69
C001724;M000231;16/06/2023;6383,73
C000945;M000264;23/06/2024;7235,93
C001374;M000017;18/04/2024;8803,05
C001153;M000447;17/06/2024;8448,62
C000483;M000194;03/04/2023;1285,89
C000508;M000190;22/04/2023;7227,42
C000349;M000066;30/06/2024;1815,48
C001635;M000434;19/05/2023;1367,87
C000416;M000407;14/06/2024;1450,88
C001556;M000113;02/06/2024;9949,68
C001952;M000051;03/06/2023;5272,85
C000370;M000310;21/04/2023;3515,62
C001390;M000266;14/04/2024;226,05
C000635;M000017;21/06/2024;6311,24
C000230;M000326;28/05/2024;5238,13
C000638;M000252;26/04/2024;2065,18
C001139;M000265;19/05/2024;3424,78
C000800;M000247;28/04/2023;3368,4
C001615;M000071;28/05/2023;8150,22
C001577;M000252;04/05/2024;5372,2
C001566;M000241;18/04/2024;4855,34
C000713;M000492;19/04/2024;5604,41
C001049;M000057;12/05/2023;6095,51
C000678;M000017;05/06/2024;9105,78
C000980;M000119;29/04/2024;8852,18
C000366;M000012;05/05/2023;4553,41
C000445;M000312;12/06/2023;600,15
C001797;M000163;10/05/2023;2949,22
C001670;M000125;03/06/2023;9343,19
C000716;M000040;22/06/2023;9342,34
C001549;M000016;25/05/2023;419,51
C000295;M000031;02/04/2024;7868,64
C000150;M000334;08/06/2023;8612,04
C000364;M000334;15/06/2024;8667,35
C001450;M000043;11/06/2024;6180,85
C001829;M000116;09/04/2023;9319,5
C000456;M000191;06/04/2023;9949,24
C001280;M000385;12/05/2023;6953,32
C001704;M000402;26/06/2023;804,74
C001153;M000432;02/05/2023;8699,7
C000547;M000301;16/05/2023;5333,62
C001711;M000297;19/04/2024;4039,64
C001375;M000201;07/06/2023;6030,83
C000971;M000499;20/05/2024;2803,25
C000602;M000081;10/05/2024;799,46
C001099;M000483;20/06/2024;7611,18
C001430;M000188;09/04/2024;2985,04
C001656;M000197;09/04/2023;8031,59
C001014;M000236;27/05/2024;2420,43
C000766;M000007;25/06/2023;5352,22
C001515;M000128;15/04/2023;790,37
C000744;M000357;09/04/2024;3256,03
C001184;M000185;12/04/2024;3979,23
C001468;M000040;18/05/2023;2442,19
C000326;M000204;24/05/2024;6965,1
C001125;M000319;10/04/2024;7123,86
C001769;M000062;03/05/2023;7502,0
C001989;M000163;25/05/2023;4003,43
C001783;M000228;23/05/2024;877,7
C001448;M000136;06/06/2023;6773,51
C000316;M000217;18/06/2023;6848,52
C000008;M000052;15/06/2024;6919,51
C000589;M000432;23/05/2024;8479,77
C000806;M000211;21/05/2023;2785,34
C001642;M000189;05/05/2023;5566,27
C000642;M000263;20/06/2024;5256,23
C001413;M000032;15/04/2023;1378,93
C001759;M000314;15/05/2023;4433,87
C001406;M000462;11/04/2023;3182,69
C000987;M000367;27/04/2024;359,3
C000959;M000188;22/05/2024;3143,75
C001122;M000464;09/06/2024;5846,23
C001668;M000052;05/06/2024;5591,93
C000793;M000034;07/05/2023;2485,2
C001548;M000101;28/04/2024;6307,74
C000761;M000395;23/04/2023;9860,92
C000115;M000484;03/05/2023;9006,46
C001170;M000095;25/04/2024;2751,28
C000876;M000033;08/05/2023;2496,69
C000379;M000439;20/05/2023;5989,95
C000623;M000375;24/06/2024;1384,47
C001668;M000247;05/05/2024;3231,82
C000326;M000169;09/05/2023;2795,31
C001172;M000376;13/04/2024;7816,82
C001374;M000096;07/04/2024;9319,33
C000899;M000114;13/04/2024;338,94
C001692;M000204;26/04/2023;1257,2
C000577;M000189;04/05/2023;5753,72
C000598;M000471;08/05/2023;5277,34
C000275;M000497;05/05/2024;3340,87
C001124;M000294;11/05/2024;3470,1
C000170;M000479;12/06/2024;9192,86
C000993;M000062;27/05/2024;1291,23
C001368;M000184;06/05/2024;639,05
C001424;M000015;24/04/2024;4357,97
C001563;M000251;15/06/2023;875,18
C001244;M000282;04/06/2024;1620,81
C000029;M000452;02/05/2024;577,44
C001750;M000453;25/04/2024;9994,65
C001998;M000480;22/06/2024;7813,57
C000681;M000243;07/05/2023;2240,73
C000040;M000220;16/04/2024;1669,19
C001961;M000160;28/05/2024;4269,48
C001963;M000284;29/06/2023;7310,62
C001705;M000094;23/04/2024;1655,44
C001491;M000067;29/05/2024;4307,9
C001303;M000405;21/06/2024;9407,0
C001896;M000073;08/05/2023;7064,52
C000754;M000440;19/06/2023;5578,93
C001017;M000413;15/04/2023;7869,93
C000840;M000379;02/05/2023;6917,15
C001389;M000367;13/05/2024;9284,04
C001535;M000033;18/06/2023;2913,34
C000974;M000374;27/06/2024;2170,23
C000177;M000028;25/05/2024;6285,5
C000075;M000051;05/05/2024;8185,53
C000288;M000412;12/06/2023;6075,81
C001733;M000485;23/05/2024;4437,43
C001700;M000213;26/05/2024;4099,89
C000167;M000059;16/05/2024;3581,85
C001091;M000036;13/06/2024;135,72
C000155;M000405;13/05/2023;3320,24
C000679;M000004;22/06/2023;2946,16
C000607;M000267;17/05/2023;6517,95
C000380;M000454;20/06/2023;9953,47
C001475;M000007;23/04/2023;610,62
C001930;M000430;05/04/2024;4366,87
C000996;M000009;10/06/2023;3615,42
C001453;M000423;15/04/2024;6421,22
C000969;M000346;14/06/2023;7746,83
C001322;M000054;10/06/2024;300,77
C001199;M000243;18/06/2023;3410,73
C000389;M000357;10/06/2024;7707,19
C001059;M000151;15/05/2024;4510,88
C000235;M000114;07/06/2023;6021,22
C000556;M000005;15/06/2023;7109,62
C001555;M000242;14/06/2023;9019,8
C001239;M000439;11/05/2023;706,2
C000337;M000107;05/04/2023;2954,38
C001101;M000395;14/04/2023;2887,53
C001216;M000404;10/04/2024;4464,67
C000373;M000352;21/04/2024;3866,84
C000624;M000352;11/04/2023;5040,99
C001808;M000199;20/04/2024;1736,39
C000027;M000222;02/06/2024;3794,21
C001744;M000111;02/04/2023;4740,92
C000474;M000155;16/05/2024;9561,01
C001859;M000368;17/04/2024;6006,06
C000623;M000250;09/04/2023;3315,57
C000516;M000411;31/05/2024;1898,58
C001232;M000427;21/04/2024;1978,26
C000450;M000187;19/04/2024;810,99
C001589;M000466;14/06/2024;3435,85
C000063;M000100;30/06/2023;2222,46
C001627;M000082;21/05/2024;1026,92
C001728;M000329;18/05/2023;977,52
C000402;M000073;27/05/2024;5745,4
C000343;M000071;16/05/2023;3436,18
C001051;M000204;07/04/2024;8446,71
C001054;M000251;12/04/2024;7571,45
