cliente;prodotto;giorno;quantity
C000410;M000013;11/09/2024;771,8
C000432;M000258;22/07/2023;4118,48
C000470;M000094;15/09/2024;3516,57
C001612;M000185;25/07/2023;7789,79
C001484;M000345;23/07/2024;2749,45
C000685;M000374;26/08/2024;8922,53
C001434;M000104;08/09/2024;5875,11
C001613;M000480;11/08/2024;609,45
C001504;M000224;16/07/2024;4798,94
C000751;M000261;12/09/2023;2744,51
C000083;M000050;05/08/2023;6895,13
C000192;M000220;17/09/2023;4907,81
C001877;M000189;01/09/2023;5856,21
C000458;M000053;02/09/2023;6922,69
C000697;M000336;07/08/2023;3919,41
C000563;M000102;24/08/2024;2631,86
C000104;M000172;19/08/2024;7326,95
C001766;M000183;23/09/2023;7881,15
C001749;M000131;19/09/2023;1830,32
C000972;M000114;31/07/2023;603,01
C001025;M000162;24/08/2024;6509,21
C000045;M000156;19/08/2023;441,56
C000143;M000446;09/09/2024;3875,01
C001329;M000063;08/08/2024;8156,06
C000494;M000327;17/08/2024;3638,21
C001747;M000326;19/07/2024;7368,89
C000212;M000336;27/09/2023;2979,49
C001596;M000359;03/07/2024;473,41
C001949;M000040;25/09/2024;6376,94
C000719;M000433;29/09/2023;6985,14
C000273;M000256;15/07/2023;9030,75
C000343;M000477;21/09/2023;7760,16
C001615;M000258;04/09/2023;6139,48
C001847;M000092;23/07/2024;4102,92
C001317;M000184;22/09/2023;5094,25
C001618;M000384;30/07/2023;9134,23
C000128;M000054;31/07/2023;3019,25
C000765;M000169;07/08/2023;7072,59
C001938;M000081;26/07/2023;2898,71
C001094;M000228;24/08/2023;5086,4
C001609;M000030;30/09/2024;242,57
C001225;M000382;21/07/2023;4580,5
C001322;M000120;16/09/2024;4437,34
C000278;M000346;21/09/2024;8162,11
C001885;M000091;13/07/2023;4894,22
C000522;M000048;12/08/2023;5544,47
C001671;M000094;08/07/2024;5542,83
C000192;M000458;14/09/2024;4612,83
C001233;M000031;02/09/2024;5724,24
C000371;M000103;05/09/2024;1156,44
C001565;M000302;14/08/2024;7750,39
C000737;M000460;25/07/2023;8237,93
C000082;M000486;24/09/2023;9658,42
C000760;M000075;24/08/2023;5028,31
C000596;M000164;30/08/2024;4597,39
C001786;M000177;18/07/2023;537,01
C000934;M000346;21/09/2024;1290,1
C000210;M000045;17/09/2024;9850,07
C000833;M000423;08/09/2023;6244,62
C001950;M000242;23/09/2024;7761,99
C000261;M000461;14/09/2023;8793,66
C000489;M000455;20/07/2024;2480,07
C000571;M000322;17/09/2023;6218,14
C001046;M000248;26/08/2024;1108,58
C001375;M000424;15/07/2023;8947,53
C000480;M000075;19/08/2023;7166,42
C000757;M000240;11/09/2024;9051,28
C000350;M000108;09/09/2023;9567,65
C001938;M000068;24/07/2023;7543,7
C001345;M000302;06/08/2024;4709,49
C001259;M000395;03/07/2023;8800,31
C000729;M000443;08/08/2024;8387,33
C001604;M000242;01/07/2023;4417,1
C001001;M000498;27/07/2023;4353,24
C001655;M000085;15/09/2023;530,81
C001024;M000216;12/07/2024;608,8
C000021;M000078;29/08/2023;4149,79
C001798;M000365;22/07/2023;3162,25
C001022;M000351;27/09/2024;3632,7
C001990;M000362;04/07/2023;6593,49
C001805;M000169;09/08/2023;9940,69
C001101;M000026;03/08/2023;2944,47
C001148;M000336;01/07/2024;7135,69
C001573;M000418;29/09/2024;1783,43
C001319;M000127;08/07/2023;1596,82
C001167;M000285;27/08/2024;257,72
C001128;M000194;06/07/2023;2857,76
C000789;M000134;04/07/2023;4886,84
C000393;M000242;02/09/2023;8072,4
C000308;M000105;08/08/2024;8029,47
C000175;M000207;25/09/2024;9242,65
C000823;M000031;05/09/2023;265,57
C000597;M000006;02/09/2024;8250,93
C000183;M000357;15/07/2024;7299,17
C000558;M000420;02/08/2023;6555,29
C000244;M000397;10/08/2023;4073,59
C001090;M000227;25/08/2023;4103,07
C000007;M000195;08/08/2023;2674,16
C001773;M000291;19/07/2023;3248,27
C001974;M000319;27/07/2023;5408,42
C001798;M000020;05/07/2024;4987,97
C000654;M000078;24/07/2024;6190,22
C001603;M000063;13/08/2023;9194,74
C000906;M000374;24/07/2023;7020,8
C000384;M000160;15/09/2024;365,25
C001691;M000098;30/09/2024;150,75
C000647;M000421;30/08/2023;4596,28
C001885;M000445;14/08/2024;9541,05
C001042;M000396;07/07/2023;9487,44
C001863;M000343;11/08/2023;1982,19
C000482;M000394;10/08/2024;1164,03
C001616;M000028;11/07/2024;8109,68
C000034;M000308;10/09/2023;375,77
C000468;M000335;03/08/2024;2696,64
C001820;M000122;02/09/2024;1148,55
C001695;M000206;26/09/2024;351,59
C000980;M000076;06/08/2023;1718,76
C001712;M000298;23/08/2024;9106,42
C001973;M000015;26/09/2023;1991,63
C001139;M000397;02/07/2024;4960,5
C000042;M000330;23/09/2023;1954,85
C001649;M000006;17/09/2023;3442,26
C000298;M000087;25/09/2023;4295,68
C001234;M000449;21/09/2023;7553,22
C000319;M000353;26/07/2024;4372,7
C000393;M000320;27/08/2023;5806,55
C001159;M000275;01/08/2024;1342,13
C001550;M000104;09/08/2024;3438,14
C001483;M000144;04/09/2023;9955,57
C000469;M000259;25/07/2023;2428,94
C000767;M000421;06/07/2024;8447,31
C001146;M000106;15/09/2023;9893,87
C000060;M000112;03/08/2024;777,86
C001362;M000099;23/09/2024;7761,26
C001798;M000285;03/09/2023;9939,49
C001257;M000310;03/09/2024;797,16
C000547;M000089;29/07/2023;8810,18
C001885;M000084;20/07/2023;8533,66
C001412;M000425;06/09/2024;3463,78
C000600;M000143;01/08/2024;1884,18
C001379;M000244;14/09/2024;5230,18
C001741;M000318;26/09/2024;8280,3
C001611;M000013;29/08/2024;5642,88
C000740;M000215;09/07/2023;3251,38
C001107;M000271;28/07/2024;9403,34
C000890;M000140;24/09/2023;2908,76
C000048;M000462;02/08/2023;6190,94
C001105;M000026;29/07/2024;3045,65
C001394;M000083;05/07/2024;5874,03
C000146;M000268;03/08/2024;8059,31
C000687;M000310;01/09/2023;4906,69
C000918;M000155;23/09/2024;4243,59
C001734;M000037;27/09/2024;5247,52
C000027;M000140;29/08/2024;1877,48
C000583;M000195;12/08/2024;9718,0
C000161;M000171;13/07/2024;1235,25
C000736;M000064;21/08/2023;8954,65
C001375;M000054;24/07/2023;6472,33
C001854;M000182;05/07/2024;4828,99
C000244;M000027;18/09/2024;9287,77
C001184;M000347;14/09/2024;3883,62
C001200;M000270;17/09/2023;9690,45
C000949;M000406;24/09/2024;2971,45
C001439;M000360;13/09/2024;4891,38
C001106;M000289;12/07/2023;1444,82
C001701;M000223;27/07/2023;8815,15
C001292;M000242;31/08/2024;7272,68
C001562;M000349;11/07/2023;1452,72
C000150;M000172;07/09/2024;524,4
C000461;M000300;26/09/2024;8735,04
C000682;M000475;20/09/2023;8813,11
C000926;M000302;17/08/2024;6778,39
C000525;M000328;18/08/2024;7969,15
C001090;M000353;03/09/2023;1907,23
C001611;M000475;27/09/2023;8802,17
C000836;M000180;31/07/2023;3811,96
C000096;M000412;23/08/2024;6996,34
C001145;M000411;17/08/2023;3539,58
C000666;M000239;01/09/2024;2573,38
C000256;M000055;25/08/2024;9269,79
C000785;M000363;12/08/2024;3560,72
C000577;M000196;03/07/2024;3988,19
C001102;M000184;10/09/2023;6697,52
C000055;M000294;17/07/2024;1047,16
C000604;M000494;25/09/2023;1061,97
C001720;M000146;16/08/2024;1231,78
C000764;M000497;10/09/2024;7578,09
C000547;M000149;18/07/2024;4953,45
C001720;M000311;09/07/2023;9197,5
C000554;M000337;09/09/2023;2472,54
C001817;M000199;17/08/2024;9342,83
C000148;M000033;18/09/2024;5146,48
C000739;M000352;13/07/2024;788,63
C001485;M000363;10/07/2024;1954,69
C000049;M000096;30/08/2024;7171,66
C000804;M000420;09/09/2023;6226,2
C001880;M000144;18/09/2023;570,54
C000127;M000288;28/09/2023;687,1
C001718;M000412;07/09/2023;956,67
C001299;M000182;29/08/2024;2267,78
C000852;M000254;08/07/2023;6106,23
C001232;M000292;27/07/2023;7198,85
C000446;M000224;06/09/2023;3765,06
C001658;M000113;14/07/2023;7410,1
C000048;M000466;26/08/2024;7450,75
C000564;M000012;30/09/2024;3685,59
C000393;M000035;04/07/2023;9254,58
C001534;M000218;12/09/2023;9212,75
C000554;M000038;19/08/2024;7963,84
C000801;M000240;23/08/2023;6078,34
C001460;M000482;24/08/2024;9390,0
C000123;M000184;25/09/2023;4670,49
C001478;M000274;26/09/2024;706,0
C001102;M000499;17/08/2023;6825,2
C001328;M000356;03/08/2023;6696,79
C001340;M000103;06/09/2024;7872,62
C001303;M000132;21/07/2024;2775,2
C001823;M000392;24/07/2023;5723,65
C001456;M000490;12/09/2023;7475,09
C000277;M000298;19/07/2024;6476,21
C000473;M000098;25/08/2023;4755,29
C000162;M000182;30/07/2024;8920,56
C000051;M000487;30/08/2024;6685,33
C000143;M000276;07/07/2023;2817,63
C000401;M000200;19/07/2024;1551,0
C000691;M000331;09/08/2024;5809,89
C001500;M000019;16/09/2024;7945,06
C001121;M000051;02/09/2024;7149,06
C000623;M000007;27/08/2023;5975,17
C001475;M000491;05/09/2024;1566,27
C001504;M000260;22/07/2024;5736,16
C000758;M000177;24/07/2023;5995,58
C001935;M000315;07/08/2023;8301,04
C001394;M000019;14/08/2024;6156,12
C000851;M000120;01/08/2024;5952,36
C001282;M000287;07/09/2024;4828,66
C001565;M000353;03/08/2024;917,14
C001197;M000191;07/07/2023;5072,74
C000911;M000221;16/08/2023;2592,88
C000744;M000425;19/09/2023;2081,59
C000086;M000074;08/08/2023;5574,03
C001662;M000322;15/08/2024;7931,79
C001925;M000280;02/08/2023;1392,39
C000611;M000076;08/07/2024;6150,79
C001045;M000187;11/09/2023;9982,68
C001087;M000102;10/08/2023;2745,57
C001769;M000500;20/08/2024;7194,87
C001462;M000244;04/07/2024;2135,65
C000056;M000042;15/07/2023;6515,83
C000646;M000344;30/08/2024;6443,52
C000371;M000035;12/09/2024;3889,31
C000758;M000099;30/08/2023;5684,76
C000374;M000373;25/09/2024;8654,14
C001200;M000450;01/08/2024;2459,4
C000120;M000268;11/09/2024;5314,11
C000049;M000455;30/08/2024;5621,16
C001503;M000178;08/07/2023;255,81
C000094;M000053;20/08/2023;3944,01
C001829;M000262;26/09/2023;2068,96
C001055;M000089;14/07/2023;5225,1
C001352;M000090;30/09/2023;9756,69
C000513;M000253;12/07/2024;3969,68
C000846;M000086;09/07/2024;1524,45
C001562;M000047;02/08/2023;8462,23
C001541;M000054;23/07/2023;7146,71
C000454;M000021;20/08/2023;8574,72
C000718;M000256;25/07/2023;9729,95
C000534;M000189;21/09/2023;8751,47
C000740;M000094;03/09/2024;1981,26
C001892;M000180;06/08/2023;355,41
C001873;M000041;12/09/2023;9283,08
C000953;M000181;26/08/2023;1348,45
C001629;M000001;08/08/2023;408,67
C001941;M000193;12/08/2024;3985,52
C001493;M000128;23/08/2023;5761,71
C000363;M000334;27/08/2024;5489,29
C000777;M000279;10/08/2023;5889,51
C000609;M000139;20/09/2024;3941,03
C001995;M000368;10/07/2024;1850,92
C001343;M000393;05/09/2023;9717,08
C001878;M000482;27/07/2023;2341,43
C000146;M000338;14/09/2023;8440,0
C001297;M000159;06/07/2023;1714,43
C000837;M000472;19/08/2023;9822,74
C001364;M000404;16/08/2023;7189,74
C000837;M000102;19/09/2023;8930,19
C001512;M000480;06/07/2023;9659,73
C001991;M000260;21/08/2023;1700,75
C001383;M000083;03/09/2024;8089,93
C000639;M000414;22/07/2024;4370,27
C001297;M000102;22/09/2024;738,65
C001589;M000169;08/09/2024;1061,11
C000752;M000084;09/08/2023;1769,79
C000591;M000171;24/07/2024;5030,96
C000027;M000219;06/09/2024;3180,81
C000914;M000438;14/07/2024;2658,9
C000198;M000458;15/09/2024;1558,48
C001400;M000493;07/08/2023;3606,82
C000336;M000410;17/09/2023;9801,5
C000282;M000141;19/09/2024;6605,78
C000009;M000452;31/08/2023;2957,79
C001305;M000264;24/09/2024;1231,54
C001632;M000451;28/08/2023;4013,44
C000385;M000357;08/09/2023;6297,14
C000286;M000325;08/09/2023;7760,49
C000867;M000324;13/08/2024;2976,66
C000392;M000324;18/09/2023;1112,08
C000432;M000301;30/07/2023;545,42
C000794;M000297;02/08/2023;672,09
C000873;M000042;18/08/2024;7501,26
C001146;M000233;14/07/2023;5986,81
C001433;M000248;05/08/2024;3186,2
C000699;M000260;20/07/2024;5949,69
C001774;M000491;20/08/2023;5053,99
C000771;M000464;18/08/2023;2479,75
C000578;M000033;06/07/2024;6404,92
C000012;M000389;18/08/2024;7716,13
C000969;M000388;08/07/2024;6272,53
C000314;M000172;02/07/2023;9608,62
C000335;M000174;19/07/2024;7635,27
C000336;M000327;24/09/2024;9611,09
C001971;M000298;05/09/2024;1651,77
C001341;M000475;24/09/2024;4081,53
C000309;M000406;24/07/2024;3496,61
C000678;M000337;02/07/2023;8207,37
C001204;M000106;20/08/2023;2309,85
C001834;M000223;28/07/2023;2873,73
C000515;M000323;16/09/2024;3924,73
C001266;M000088;19/09/2024;2127,74
C000826;M000026;23/08/2024;3061,25
C001224;M000167;16/09/2024;2102,27
C000542;M000367;06/08/2024;2402,2
C000869;M000015;11/07/2023;2810,2
C001056;M000271;19/08/2023;5115,59
C000806;M000396;09/09/2023;938,76
C000975;M000234;06/08/2024;3642,3
C000669;M000287;22/09/2023;7243,84
C001638;M000202;13/07/2024;6713,05
C001066;M000394;10/09/2024;2735,86
C000414;M000124;01/08/2024;5865,95
C000427;M000181;15/08/2023;3741,98
C001794;M000462;08/08/2024;8288,5
C000740;M000315;05/08/2024;4509,35
C001670;M000441;16/08/2023;8191,68
C001974;M000299;17/07/2023;7602,36
C000434;M000343;02/08/2023;9557,33
C001961;M000224;10/09/2024;7248,41
C001881;M000179;30/07/2024;4511,35
C001743;M000133;16/07/2023;4633,97
C000743;M000127;02/07/2023;5871,1
C001249;M000259;01/08/2023;4668,98
C000194;M000398;13/09/2024;4448,89
C000859;M000448;27/08/2024;5843,43
C001847;M000403;03/07/2023;2632,02
C000807;M000439;27/08/2024;4977,99
C000525;M000400;25/09/2024;2606,77
C000357;M000432;07/08/2023;6262,25
C000072;M000455;21/07/2023;4462,61
C000646;M000341;02/09/2023;2597,27
C000334;M000420;21/08/2024;3540,13
C001358;M000317;30/07/2024;7825,58
C000588;M000091;22/08/2023;7564,61
C000043;M000348;09/08/2024;2379,23
C000998;M000319;28/08/2024;113,66
C000780;M000500;19/07/2024;2817,87
C001147;M000330;14/09/2023;9765,68
C001579;M000186;28/07/2023;2242,02
C000662;M000467;16/08/2024;4316,63
C001812;M000086;13/08/2023;574,56
C000847;M000219;26/08/2023;581,19
C000314;M000306;29/08/2023;3547,65
C000994;M000264;04/08/2023;4886,64
C000895;M000029;12/07/2023;1187,87
C000348;M000016;01/07/2024;1050,15
C000894;M000142;19/07/2024;9562,65
C001450;M000152;13/09/2024;3494,36
C000902;M000302;03/08/2024;1012,7
C000777;M000474;10/08/2023;3358,61
C001422;M000079;16/08/2023;3322,65
C001974;M000454;01/09/2024;6341,12
C001590;M000421;26/07/2024;8385,15
C001474;M000429;06/08/2023;6873,58
C001427;M000331;15/09/2024;6431,47
C000238;M000137;15/07/2023;4146,05
C001691;M000277;02/07/2024;7630,9
C001229;M000192;06/07/2024;6198,57
C001333;M000316;14/07/2024;2266,19
C001073;M000252;11/09/2023;6572,27
C000560;M000458;23/07/2024;5582,05
C000571;M000280;23/07/2023;4569,61
C000966;M000216;11/09/2024;2383,41
C000372;M000054;09/08/2024;8210,86
C000037;M000483;30/07/2023;9377,93
C000806;M000032;01/07/2024;5906,94
C001210;M000284;08/09/2023;2490,35
C001408;M000457;08/09/2024;7858,86
C000094;M000154;04/09/2024;839,78
C001911;M000272;15/09/2023;5260,29
C000902;M000463;26/09/2023;229,64
C001533;M000404;04/07/2024;8193,51
C001045;M000492;12/07/2023;6348,18
C000109;M000138;14/08/2023;5271,26
C001623;M000131;05/08/2023;5788,35
C001355;M000242;10/09/2023;6044,81
C001200;M000349;19/07/2023;1871,31
C000170;M000279;18/09/2024;8689,52
C000835;M000147;22/07/2024;5849,25
C000779;M000427;23/08/2023;2619,59
C001376;M000132;22/07/2024;8267,45
C001734;M000080;05/07/2023;1439,86
C000757;M000257;22/07/2023;668,51
C000429;M000271;03/07/2024;6471,83
C001982;M000261;27/07/2023;9232,05
C000657;M000018;09/08/2024;1929,56
C001994;M000272;20/07/2023;7833,64
C000352;M000016;02/08/2023;2418,89
C001784;M000053;30/07/2023;6750,4
C000319;M000498;02/09/2023;373,0
C000982;M000372;02/07/2024;7339,82
C000027;M000423;22/08/2023;5630,99
C001789;M000483;09/07/2024;6560,01
C001487;M000023;23/09/2024;6694,47
C000704;M000290;11/07/2024;8844,95
C000454;M000017;28/07/2023;1078,71
C001905;M000354;13/09/2023;9093,16
C001333;M000180;27/07/2023;963,33
C000447;M000449;06/09/2023;8538,26
C001792;M000443;20/09/2023;8539,93
C000206;M000321;19/08/2024;1275,59
C001002;M000163;04/09/2024;5017,32
C000694;M000060;19/08/2024;8839,87
C001256;M000172;25/07/2023;7321,17
C001183;M000009;30/08/2024;4042,42
C000579;M000067;14/08/2023;8768,66
C001811;M000448;19/07/2023;6633,75
C000120;M000414;14/07/2024;3282,62
C000608;M000313;16/09/2024;6474,7
C001414;M000039;03/08/2024;393,33
C000733;M000434;10/09/2023;1753,38
C000347;M000098;11/07/2024;1824,13
C000513;M000193;13/09/2024;1710,88
C001390;M000400;03/07/2024;356,23
C000713;M000355;17/08/2023;9454,41
C001258;M000177;22/09/2023;1664,74
C000651;M000412;04/09/2024;9868,83
C001442;M000342;06/08/2023;3719,5
C001147;M000298;19/07/2024;1326,58
C001471;M000168;15/08/2023;5611,06
C001892;M000439;21/07/2024;6881,25
C001226;M000233;10/09/2024;2513,49
C001499;M000060;07/08/2024;6639,64
C001686;M000485;15/07/2024;4964,24
C001709;M000124;15/08/2023;5325,56
C000761;M000084;13/07/2023;1915,46
C000150;M000150;28/07/2023;2701,58
C000422;M000241;15/09/2023;4032,19
C000328;M000010;28/07/2023;3611,02
C001078;M000009;06/09/2023;1503,38
C000922;M000376;05/07/2024;2075,57
C001770;M000112;13/08/2023;9827,93
C000707;M000384;24/09/2023;7453,32
C000867;M000103;13/07/2023;8040,29
C000098;M000049;05/07/2024;3584,32
C001453;M000354;24/09/2023;8874,39
C001505;M000303;09/09/2023;709,04
C000215;M000105;03/08/2024;3432,13
C000607;M000034;26/08/2023;1396,45
C001471;M000218;18/07/2023;5177,21
C000092;M000261;21/08/2024;6910,8
C001492;M000221;16/07/2023;4532,63
C000839;M000093;09/09/2024;813,97
C000646;M000192;22/08/2023;9153,26
C000832;M000345;29/09/2023;6157,76
C001903;M000182;09/09/2023;5228,23
C001943;M000308;16/08/2024;1513,96
C001266;M000170;15/07/2023;7794,03
C001201;M000046;08/07/2024;7362,88
C001743;M000124;28/09/2024;9186,7
C001043;M000436;28/09/2023;9709,91
C001137;M000061;19/07/2024;2588,65
C000101;M000326;18/08/2023;5215,96
C001149;M000309;31/07/2024;807,91
C000012;M000087;24/08/2024;1979,33
C000489;M000422;21/07/2024;4433,89
C001761;M000402;02/07/2024;4609,48
C001696;M000118;10/08/2023;7776,59
C000056;M000234;22/07/2024;7568,89
C001552;M000389;13/08/2024;8432,89
C001694;M000307;31/07/2024;3571,81
C001302;M000386;13/07/2023;3529,66
C000312;M000308;18/09/2023;7404,17
C001781;M000114;09/07/2023;7995,29
C001410;M000168;06/09/2023;4718,79
C000138;M000436;26/08/2023;8463,45
C001617;M000365;04/07/2024;488,1
C001394;M000389;14/07/2024;8191,21
C000976;M000108;22/08/2024;6106,75
C001357;M000202;24/07/2024;3852,59
C000751;M000268;05/08/2024;6276,47
C001371;M000381;10/08/2023;107,8
C001770;M000179;26/07/2024;465,36
C000864;M000039;08/08/2023;4580,4
C001453;M000428;21/07/2023;5549,23
C000430;M000305;02/09/2024;278,38
C001832;M000425;29/09/2024;7111,63
C001733;M000190;15/09/2023;1937,96
C000840;M000356;23/09/2023;4563,77
C001686;M000059;22/09/2023;7726,97
C000224;M000282;30/08/2023;8512,02
C000654;M000212;03/08/2023;2960,22
C001983;M000428;29/08/2024;952,01
C001025;M000445;10/08/2024;7544,72
C000083;M000241;04/09/2024;7429,27
C000638;M000335;29/09/2023;2991,88
C000631;M000127;04/08/2024;4234,06
C000900;M000226;08/07/2023;618,04
C000724;M000470;10/08/2023;3446,0
C001585;M000070;26/08/2024;602,01
C001470;M000318;22/08/2024;2441,54
C001148;M000294;31/08/2024;1730,53
C001312;M000274;30/08/2024;9609,49
C000896;M000102;03/08/2024;291,23
C000311;M000243;13/07/2024;9271,87
C000009;M000149;13/09/2024;4740,03
C001998;M000013;06/07/2024;457,35
C000062;M000453;30/08/2023;4730,41
C000449;M000146;23/07/2024;1157,5
C000666;M000075;21/07/2023;2592,99
C000682;M000167;21/09/2023;2410,99
C001519;M000009;03/08/2023;8757,68
C000290;M000347;01/08/2024;9595,39
C000899;M000321;07/09/2024;2190,69
C000961;M000297;06/07/2023;3535,97
C000339;M000420;30/08/2023;1578,49
C001696;M000353;17/08/2024;574,52
C001062;M000418;05/08/2024;820,96
C000362;M000423;01/08/2024;7447,12
C000832;M000184;24/09/2024;9799,69
C000468;M000118;16/09/2023;8321,84
C001539;M000208;07/07/2023;8689,54
C001601;M000150;11/08/2024;6630,05
C001815;M000218;30/07/2024;5383,18
C001518;M000335;18/07/2023;3659,28
C001342;M000178;10/08/2023;602,53
C001564;M000189;03/08/2024;1629,76
C001912;M000382;03/09/2023;3364,5
C000198;M000282;09/07/2024;7499,49
C000176;M000262;29/09/2023;8308,81
C000726;M000129;18/09/2023;9859,45
C000824;M000322;27/07/2024;8640,19
C000459;M000013;10/09/2023;8381,97
C000358;M000138;17/09/2023;2402,9
C000634;M000274;14/08/2023;7535,84
C000919;M000017;15/09/2024;9026,73
C000240;M000407;30/08/2024;1023,4
C001844;M000084;22/08/2024;1972,64
C000524;M000166;09/09/2024;8339,16
C000181;M000077;06/09/2024;1710,13
C000104;M000167;23/09/2024;8744,0
C000021;M000268;05/07/2024;9163,37
C000995;M000119;11/09/2024;6571,19
C001687;M000038;01/08/2023;2292,28
C000867;M000497;30/07/2024;4730,84
C001394;M000121;26/09/2024;1667,31
C000241;M000081;20/09/2024;9690,34
C001284;M000143;25/07/2024;4971,47
C000358;M000379;11/07/2023;8473,35
C000465;M000367;12/08/2023;4455,51
C001850;M000425;25/07/2024;7978,72
C000740;M000405;03/09/2024;466,56
C001292;M000030;16/07/2024;7592,62
C001231;M000217;27/07/2023;1520,08
C001763;M000036;15/08/2023;5583,03
C001163;M000035;17/09/2023;2699,4
C001647;M000449;21/08/2023;9437,18
C000663;M000188;31/08/2024;8059,66
C000566;M000063;08/08/2024;2784,35
C001635;M000137;08/08/2024;3662,75
C000209;M000205;23/07/2024;901,77
C001445;M000314;16/08/2024;3030,32
C001741;M000192;27/07/2024;7016,52
C001868;M000107;24/08/2023;1605,13
C000636;M000447;18/07/2023;7644,26
C001704;M000443;09/07/2024;2455,3
C001458;M000132;22/08/2024;3036,76
C001489;M000087;18/07/2023;7075,99
C001501;M000162;09/07/2023;5259,7
C001083;M000331;22/09/2024;881,4
C001979;M000314;18/08/2023;5132,63
C001327;M000196;18/09/2024;2192,73
C001834;M000352;17/07/2023;3950,41
C000786;M000436;14/08/2023;8544,83
C000677;M000144;10/07/2024;2385,95
C000615;M000318;08/09/2024;4178,53
C000165;M000138;08/09/2023;2199,79
C001023;M000062;10/09/2023;2568,37
C001719;M000069;04/09/2023;5382,7
C000738;M000261;09/08/2023;4770,71
C000599;M000037;04/08/2024;3762,22
C000242;M000304;05/08/2024;8445,2
C000790;M000011;11/08/2023;3873,47
C001046;M000414;28/09/2023;2860,71
C000902;M000212;22/07/2023;9650,4
C001797;M000190;12/09/2024;3029,08
C000196;M000310;01/09/2024;1098,66
C001439;M000070;05/09/2023;3100,81
C000961;M000294;22/08/2023;7250,36
C000254;M000313;21/08/2024;8186,3
C001537;M000061;19/07/2024;8465,25
C000699;M000447;30/07/2024;8339,42
C001050;M000173;26/08/2023;1157,65
C000366;M000220;04/09/2024;3262,38
C000965;M000070;08/09/2023;9228,51
C001860;M000321;04/09/2024;9067,57
C001381;M000351;23/09/2024;7240,03
C000486;M000479;25/09/2024;4854,79
C000221;M000230;14/08/2024;2020,7
C001003;M000021;07/08/2024;8060,56
C001180;M000046;21/07/2024;5384,09
C001449;M000074;04/08/2024;5624,48
C001845;M000319;06/07/2023;1297,42
C000370;M000289;27/07/2024;1216,88
C000223;M000240;05/08/2023;9283,51
C001831;M000138;27/07/2023;1747,95
C001121;M000053;07/07/2024;9624,91
C000110;M000186;29/08/2024;7029,93
C001114;M000410;27/08/2024;3680,83
C001541;M000363;06/08/2024;2395,91
C001936;M000016;26/09/2023;3336,32
C001064;M000191;20/09/2023;2718,8
C000524;M000153;12/09/2023;7581,15
C001251;M000375;29/08/2024;8235,04
C001158;M000175;21/08/2024;5958,74
C000372;M000428;04/07/2024;3758,38
C001755;M000236;27/09/2023;5350,36
C001237;M000050;09/09/2024;5548,52
C001775;M000346;23/08/2024;2029,11
C000047;M000427;28/09/2024;2713,86
C001995;M000106;18/08/2024;6172,24
C000906;M000236;03/09/2024;3607,03
C001807;M000363;16/09/2024;9025,93
C001318;M000121;27/07/2024;5900,51
C000046;M000283;01/09/2024;4585,05
C000105;M000321;06/07/2024;4732,59
C001153;M000086;25/09/2023;9035,59
C001014;M000481;12/08/2023;3616,59
C001235;M000285;29/07/2024;8824,44
C001094;M000177;01/09/2024;3954,5
C001402;M000170;09/09/2023;1804,38
C000884;M000404;06/08/2024;9594,3
C001837;M000155;21/08/2023;541,47
C001448;M000332;01/09/2024;522,43
C000264;M000494;17/08/2023;7336,51
C001262;M000076;16/07/2023;4831,53
C001450;M000091;08/08/2024;6096,44
C001201;M000205;19/07/2023;416,15
C000032;M000337;25/07/2024;3075,35
C000804;M000412;16/09/2024;8492,81
C001991;M000125;27/07/2024;2328,77
C001682;M000314;21/07/2023;832,47
C001217;M000292;03/07/2023;6629,46
C000768;M000296;15/07/2023;7846,14
C001830;M000048;30/09/2023;2014,97
C000397;M000090;28/07/2023;3136,83
C001768;M000315;19/08/2023;7940,06
C001571;M000096;01/08/2023;6859,88
C000173;M000158;05/07/2024;7964,89
C001034;M000012;23/08/2023;9238,13
C001516;M000400;29/09/2023;2196,13
C001992;M000076;09/07/2024;2273,47
C001806;M000078;03/09/2024;5021,31
C000136;M000443;12/08/2024;2180,33
C001405;M000163;09/08/2023;4610,07
C000333;M000108;03/08/2023;8860,78
C001704;M000135;30/09/2024;8453,39
C001661;M000471;01/07/2024;4304,47
C001509;M000259;20/08/2024;5771,3
C000481;M000429;10/08/2024;9935,3
C000377;M000068;01/07/2024;2910,11
C000961;M000342;17/07/2023;9443,97
C001380;M000064;01/07/2023;4022,07
C001105;M000271;02/09/2023;9689,11
C001202;M000402;17/07/2023;5397,49
C001326;M000186;10/08/2024;1638,18
C000129;M000349;23/09/2024;2363,46
C001666;M000197;06/08/2024;2692,94
C000401;M000387;12/08/2023;3948,47
C000177;M000015;06/07/2024;6915,82
C001789;M000032;11/09/2023;1280,8
C001268;M000140;13/08/2024;358,23
C000277;M000427;02/08/2023;536,35
C001001;M000411;18/09/2023;5688,23
C000466;M000122;16/09/2024;7911,26
C000724;M000312;02/07/2023;1262,59
C000369;M000275;11/09/2023;4637,53
C001159;M000210;07/07/2023;247,63
C000372;M000167;29/08/2024;9291,6
C000316;M000076;18/08/2024;6608,98
C001873;M000238;06/08/2024;4260,53
C001796;M000497;31/08/2024;9833,26
C001167;M000152;15/08/2024;8057,08
C000175;M000244;12/09/2023;1534,83
