cliente;prodotto;giorno;quantity
C000751;M000083;29/12/2024;9438,71
C001499;M000418;04/11/2024;1715,53
C000755;M000463;11/05/2024;6108,17
C001866;M000086;17/11/2023;6951,34
C001965;M000072;02/06/2023;1797,9
C001858;M000151;31/03/2023;4062,12
C000808;M000008;26/02/2023;7231,41
C001844;M000166;26/07/2024;8162,79
C001031;M000475;27/07/2024;9981,56
C000457;M000002;18/05/2023;3975,21
C001754;M000264;20/08/2024;8759,68
C001690;M000464;21/07/2023;659,42
C001361;M000435;19/03/2023;4392,56
C000931;M000127;17/07/2023;5054,95
C001248;M000270;01/11/2024;4714,77
C000233;M000315;24/12/2023;2651,26
C001382;M000156;30/01/2023;1944,43
C000938;M000077;10/06/2024;5398,53
C001746;M000296;29/10/2023;8299,02
C000790;M000422;30/06/2024;8579,55
C000965;M000291;03/09/2024;2768,03
C000397;M000306;08/09/2023;2933,35
C000018;M000422;23/02/2023;4642,68
C000576;M000283;13/12/2024;3934,5
C000022;M000089;11/04/2024;2456,76
C001278;M000450;21/01/2024;995,79
C001208;M000086;23/10/2023;4632,93
C000196;M000094;12/09/2024;4366,96
C000022;M000269;14/03/2023;6570,18
C001906;M000251;20/08/2024;6342,76
C001306;M000349;18/07/2023;634,92
C000557;M000024;18/06/2023;2249,26
C000872;M000245;03/09/2023;5297,89
C000420;M000373;16/08/2023;8875,43
C000033;M000356;17/01/2024;2938,7
C001170;M000126;12/02/2024;7959,06
C000633;M000343;31/08/2023;5846,67
C001299;M000255;21/03/2023;6722,34
C001778;M000421;10/05/2024;2015,6
C001072;M000064;30/04/2023;6900,56
C001642;M000179;18/04/2023;6015,05
C000132;M000195;31/03/2023;1907,21
C000976;M000418;21/08/2024;3819,84
C000692;M000343;23/07/2023;6966,2
C000176;M000327;19/07/2024;2590,53
C000299;M000072;20/12/2024;3900,4
C001629;M000394;05/05/2024;9819,04
C001126;M000066;02/04/2024;2351,73
C000594;M000087;30/06/2024;2989,02
C000087;M000374;19/04/2024;7963,77
C000645;M000316;21/12/2024;9243,39
C001787;M000472;09/11/2024;6864,35
C000035;M000088;18/03/2024;9195,4
C001950;M000194;08/07/2023;9190,15
C000650;M000157;26/12/2024;1436,93
C001516;M000005;19/12/2023;3133,6
C000282;M000262;28/01/2023;915,27
C001644;M000082;24/11/2024;105,47
C001373;M000417;18/07/2023;4770,91
C000433;M000500;26/01/2024;4751,21
C000459;M000078;25/07/2024;3484,26
C001419;M000480;15/06/2023;4330,45
C000598;M000110;20/09/2023;1171,41
C000928;M000405;05/11/2024;7438,12
C000507;M000175;07/10/2023;2165,02
C001232;M000077;27/08/2024;8845,63
C000746;M000377;23/11/2024;3808,44
C000770;M000437;01/10/2023;7445,03
C000823;M000276;27/05/2024;7393,44
C000865;M000373;22/08/2023;3184,44
C000683;M000093;08/08/2023;3159,43
C000436;M000190;27/12/2023;9966,34
C001992;M000139;28/09/2023;8467,13
C000879;M000423;26/02/2023;6214,22
C001537;M000221;11/05/2023;9149,99
C000477;M000026;05/10/2023;7063,06
C000752;M000463;20/04/2024;6118,97
C000896;M000427;21/10/2024;3200,23
C000059;M000155;18/02/2023;5255,56
C001094;M000229;12/12/2023;8010,43
C001473;M000459;19/04/2023;6093,44
C001838;M000149;09/07/2023;5623,46
C000736;M000077;09/09/2024;1027,33
C000898;M000287;19/06/2023;8363,6
C000607;M000434;22/11/2024;9186,63
C000191;M000488;24/12/2023;1657,9
C001644;M000190;12/11/2023;6017,23
C000030;M000183;03/04/2023;2697,22
C000150;M000184;03/08/2023;2993,77
C001677;M000039;17/07/2023;1655,27
C000327;M000194;06/11/2023;3662,23
C000136;M000493;28/11/2024;4849,03
C000080;M000308;23/03/2023;2070,06
C000175;M000398;24/05/2024;9561,85
C001668;M000487;01/09/2023;4739,66
C000298;M000450;10/11/2023;9128,7
C000893;M000074;04/03/2024;9582,61
C000487;M000278;10/11/2024;8844,26
C000978;M000083;02/09/2023;1453,75
C001098;M000314;31/01/2024;4564,38
C001082;M000107;15/09/2024;2888,33
C000381;M000053;03/10/2023;9192,12
C001072;M000006;11/04/2024;7399,99
C000441;M000291;30/12/2024;8990,35
C000745;M000432;04/01/2024;4865,65
C000804;M000067;08/12/2023;3934,78
C001157;M000358;13/05/2023;668,61
C001186;M000011;16/06/2024;3168,91
C000756;M000076;07/01/2024;2288,84
C000490;M000261;31/12/2024;286,43
C000925;M000462;12/04/2023;5079,28
C000481;M000121;22/04/2024;3177,81
C001139;M000319;21/12/2023;3606,84
C001596;M000372;03/11/2024;9848,25
C000274;M000275;21/05/2023;2656,34
C001178;M000493;18/02/2024;5945,73
C001704;M000310;11/04/2023;5991,97
C001139;M000476;24/10/2023;4526,21
C000394;M000196;22/02/2023;3933,85
C000228;M000391;20/02/2024;5818,42
C000053;M000130;09/03/2024;7929,88
C001335;M000198;15/11/2023;993,73
C000317;M000333;06/08/2024;4937,53
C000600;M000279;28/03/2024;2022,86
C000301;M000113;31/01/2023;8241,72
C001902;M000164;24/04/2023;9486,12
C000999;M000465;03/03/2023;7387,88
C001736;M000007;10/12/2024;900,12
C001637;M000430;01/08/2023;6702,84
C000666;M000177;20/03/2023;9098,0
C000449;M000218;02/09/2024;3759,64
C001401;M000484;06/10/2023;6998,63
C001021;M000100;12/12/2023;4317,58
C000820;M000401;16/09/2023;4233,47
C001065;M000472;15/01/2024;8673,37
C001192;M000268;12/05/2024;7716,7
C001495;M000442;04/07/2023;7888,91
C000690;M000416;28/07/2024;134,31
C001015;M000495;19/12/2023;6228,65
C001558;M000001;31/10/2023;8353,38
C000944;M000283;11/12/2023;5781,05
C001646;M000007;29/01/2023;4934,31
C001712;M000054;18/04/2024;3276,84
C001566;M000051;09/04/2024;1158,26
C000854;M000124;24/04/2023;8065,23
C001475;M000441;10/06/2024;7535,62
C000941;M000044;02/10/2023;1411,98
C001851;M000319;12/11/2024;486,26
C001948;M000148;27/12/2024;3818,58
C001811;M000276;24/02/2024;6264,56
C000590;M000075;08/10/2024;2811,7
C000080;M000289;25/02/2024;2209,45
C000814;M000377;04/06/2023;3965,29
C000793;M000467;06/11/2023;8011,51
C001805;M000299;01/03/2023;5832,09
C000364;M000157;27/11/2023;7593,84
C001655;M000486;12/11/2023;2763,09
C001777;M000219;29/03/2024;6135,95
C001956;M000001;19/12/2023;7074,89
C000407;M000086;20/04/2024;7280,77
C000933;M000077;06/08/2024;7171,35
C000258;M000377;09/07/2024;2400,85
C001344;M000271;03/04/2024;6154,65
C001498;M000249;19/07/2024;2062,39
C001873;M000436;17/05/2023;5475,94
C001774;M000377;26/12/2023;6260,36
C001936;M000370;03/08/2024;3556,82
C000250;M000195;15/02/2023;4773,59
C000856;M000215;23/12/2024;5606,8
C000445;M000256;25/03/2023;5367,82
C001057;M000174;12/04/2023;2619,97
C001306;M000037;12/07/2024;9300,56
C000204;M000081;27/08/2023;4535,38
C001052;M000008;19/01/2023;9266,17
C001485;M000058;02/11/2023;1464,65
C000032;M000075;19/03/2024;8107,05
C001944;M000048;19/06/2023;5105,44
C000894;M000162;14/04/2023;8407,25
C000721;M000161;04/02/2023;9131,02
C000143;M000029;09/04/2023;2449,03
C000806;M000328;04/03/2024;4748,23
C000873;M000108;20/04/2023;6682,69
C001113;M000228;21/06/2024;9644,75
C001976;M000330;02/02/2023;5140,0
C000398;M000264;02/10/2023;7760,75
C000248;M000484;25/06/2023;1451,49
C000596;M000278;24/03/2023;3066,88
C000557;M000256;24/06/2024;4785,63
C000486;M000097;18/03/2024;8787,76
C000846;M000293;20/08/2023;3361,88
C000418;M000239;17/10/2024;9874,51
C001495;M000150;13/10/2023;7802,45
C001162;M000290;29/03/2023;7739,05
C001758;M000418;05/01/2024;4171,55
C000872;M000312;10/07/2023;1115,24
C000828;M000454;20/01/2023;9186,85
C001346;M000444;28/05/2024;7607,41
C001435;M000378;23/08/2023;6001,32
C000262;M000382;29/06/2024;6149,21
C000881;M000331;13/12/2023;3328,14
C000226;M000102;21/01/2024;6130,82
C001119;M000244;22/11/2024;8483,95
C001647;M000127;18/05/2024;7461,21
C000602;M000030;05/02/2023;5330,8
C000843;M000425;08/09/2023;6128,65
C001617;M000166;07/10/2023;7950,68
C001256;M000372;15/01/2024;3795,75
C001622;M000308;09/02/2024;1525,28
C000930;M000279;31/12/2023;9056,96
C001837;M000204;15/12/2024;3392,12
C001721;M000086;30/12/2023;5573,05
C000898;M000026;16/12/2024;2203,96
C000763;M000085;16/02/2023;8412,8
C001096;M000026;16/01/2024;7510,92
C001256;M000223;13/01/2023;3754,02
C001428;M000180;05/01/2023;3749,0
C000977;M000181;20/08/2023;3039,07
C000109;M000266;07/03/2024;8299,11
C000694;M000155;24/06/2023;5949,31
C001761;M000237;17/04/2024;1720,12
C000982;M000283;13/08/2023;4279,53
C001512;M000393;26/11/2023;8486,73
C000267;M000031;22/09/2023;4683,56
C001637;M000056;29/06/2024;4118,21
C001824;M000147;07/06/2024;1765,66
C000156;M000430;28/02/2024;3466,25
C001868;M000226;03/07/2023;5780,48
C000940;M000442;01/12/2024;7151,12
C001724;M000013;19/04/2023;3657,05
C000441;M000329;15/10/2023;5918,34
C001260;M000119;13/06/2023;504,75
C001337;M000047;13/12/2023;4680,03
C001452;M000353;09/10/2023;4300,03
C001074;M000284;21/02/2023;5670,87
C001660;M000146;26/06/2023;4733,55
C001873;M000248;12/07/2024;3648,59
C001894;M000451;02/04/2023;4045,89
C001158;M000377;29/03/2023;3455,83
C001914;M000149;12/02/2024;7275,9
C000580;M000067;21/08/2023;4746,05
C001160;M000015;01/11/2023;4433,17
C000347;M000189;01/12/2023;6975,61
C000689;M000060;11/09/2024;5580,96
C000307;M000490;02/03/2024;9776,56
C000643;M000314;29/04/2024;9512,86
C000990;M000289;18/11/2024;343,48
C001267;M000425;26/09/2024;7508,86
C001726;M000453;11/11/2024;8765,76
C000964;M000383;07/01/2023;7858,36
C000899;M000291;05/10/2024;6298,72
C000476;M000053;11/05/2023;1212,3
C001297;M000430;07/04/2024;2997,83
C001225;M000410;03/12/2024;9873,07
C001010;M000479;13/03/2024;1383,99
C001520;M000213;07/04/2023;9551,27
C001853;M000009;03/12/2023;669,87
C001927;M000335;27/11/2024;2269,45
C000778;M000022;07/06/2024;7425,16
C000480;M000309;17/03/2023;3852,38
C001006;M000308;31/10/2024;8917,27
C000538;M000122;04/06/2023;5288,13
C000965;M000227;10/11/2023;1095,9
C000421;M000030;10/04/2023;3150,45
C001946;M000094;13/09/2023;1977,11
C001970;M000182;01/07/2023;266,75
C000306;M000116;08/01/2023;4039,46
C000853;M000258;13/02/2024;9683,86
C001384;M000128;03/08/2023;7411,27
C001157;M000162;16/01/2024;1546,65
C001939;M000164;12/12/2023;489,75
C000519;M000477;16/08/2023;4293,6
C000453;M000210;26/03/2023;335,7
C001094;M000172;20/03/2023;1360,12
C000412;M000492;09/07/2024;3016,32
C001611;M000094;01/07/2023;4335,59
C001953;M000151;28/08/2023;5844,36
C000681;M000186;19/02/2024;8996,46
C000921;M000038;06/12/2023;5116,64
C001002;M000024;28/11/2023;9040,86
C000190;M000064;04/09/2024;3380,08
C001337;M000205;19/12/2024;6205,06
C000995;M000105;07/02/2024;7008,48
C000970;M000147;14/12/2024;4615,5
C000910;M000283;18/01/2024;6901,62
C000686;M000094;24/12/2024;923,14
C001051;M000438;24/11/2024;128,49
C000431;M000206;12/09/2023;7250,44
C001599;M000240;08/04/2024;3659,48
C001229;M000391;24/12/2023;4698,27
C001988;M000283;07/12/2024;2343,4
C001415;M000209;09/10/2024;3968,86
C000117;M000026;08/02/2024;502,73
C001036;M000473;11/10/2024;6619,79
C001546;M000269;24/02/2024;3630,33
C001012;M000197;15/10/2024;281,81
C000080;M000447;28/08/2023;2598,55
C001797;M000186;17/12/2024;8549,35
C001284;M000134;12/07/2023;8047,57
C001856;M000147;04/11/2023;4122,72
C001395;M000209;15/05/2024;4230,47
C000281;M000163;08/09/2023;6575,55
C001894;M000294;22/08/2024;5219,7
C000565;M000441;07/06/2023;7280,91
C000752;M000033;19/12/2024;985,2
C001202;M000401;13/07/2024;7905,66
C000948;M000032;20/01/2023;8246,17
C001180;M000051;10/09/2024;7074,87
C000794;M000484;15/07/2024;9365,84
C000291;M000343;02/04/2023;1720,07
C000439;M000028;15/11/2024;4423,96
C001373;M000032;27/06/2023;3220,32
C000133;M000064;12/08/2024;5836,8
C001003;M000470;24/11/2024;6648,24
C001578;M000478;17/06/2024;5242,67
C000927;M000423;31/12/2023;7303,9
C000396;M000364;08/05/2023;7798,98
C000088;M000428;09/07/2023;2941,6
C000339;M000284;28/12/2023;5533,94
C000087;M000308;20/10/2023;3434,84
C001553;M000175;04/01/2023;1684,16
C000210;M000461;18/08/2023;1365,51
C000860;M000257;17/05/2024;8574,03
C000316;M000261;19/06/2023;9396,89
C000291;M000155;01/02/2024;5639,28
C000186;M000390;12/01/2023;958,51
C001902;M000170;19/07/2024;1323,0
C001722;M000086;23/03/2024;1016,36
C001702;M000032;28/06/2024;8493,44
C000539;M000385;26/05/2024;5682,41
C001630;M000233;05/09/2024;4697,34
C001309;M000190;08/03/2023;3806,71
C001910;M000457;25/05/2024;7267,64
C001916;M000470;12/08/2024;7754,3
C000922;M000216;09/02/2023;6121,82
C000001;M000178;30/12/2024;7346,74
C001014;M000139;25/11/2024;7765,65
C000348;M000329;11/02/2024;5077,01
C000736;M000454;24/10/2023;6104,85
C000718;M000084;12/12/2024;8134,78
C000281;M000100;16/08/2024;1535,58
C000407;M000057;28/11/2023;8006,46
C001884;M000495;26/09/2024;9741,39
C001488;M000192;07/06/2023;9473,92
C002000;M000004;12/01/2024;948,87
C000678;M000150;17/08/2023;5414,34
C001106;M000255;15/10/2024;3956,35
C000212;M000060;17/01/2023;4995,9
C000789;M000131;17/03/2023;4090,92
C001476;M000397;26/08/2024;8234,45
C001670;M000047;30/07/2024;7823,64
C000880;M000217;17/06/2024;3382,03
C001910;M000320;13/04/2024;9072,19
C000481;M000469;02/04/2023;4989,18
C000630;M000238;27/04/2024;5982,79
C000203;M000494;13/06/2023;4055,74
C000180;M000017;22/02/2023;3926,69
C001991;M000041;01/10/2023;5693,09
C000334;M000201;06/11/2024;8460,25
C000466;M000167;08/03/2023;706,12
C001148;M000025;16/03/2024;8662,32
C001612;M000157;19/11/2023;9868,79
C001221;M000293;30/08/2023;9489,56
C000244;M000360;21/07/2023;9968,47
C000740;M000444;10/09/2024;1877,7
C000116;M000134;12/05/2023;9776,69
C000715;M000161;14/12/2024;3754,23
C001112;M000247;03/06/2024;772,77
C000928;M000464;04/04/2023;1232,52
C000753;M000353;04/10/2024;3454,81
C001571;M000238;06/10/2024;7741,27
C000312;M000064;09/03/2024;446,73
C001341;M000118;26/07/2023;5381,68
C001997;M000185;18/12/2024;4950,25
C001023;M000080;25/07/2024;9206,44
C001292;M000384;08/06/2024;8278,64
C001542;M000414;13/11/2023;4849,93
C000183;M000341;15/11/2023;207,24
C001525;M000052;28/11/2023;9440,42
C001016;M000205;16/05/2024;5673,5
C001558;M000084;28/09/2023;5608,87
C001202;M000207;28/02/2024;4779,2
C000210;M000041;10/04/2023;5745,73
C001476;M000014;25/01/2023;900,6
C001206;M000003;13/03/2023;101,02
C001009;M000195;28/03/2024;3174,11
C000354;M000289;28/06/2023;2967,74
C001748;M000348;24/09/2024;9907,62
C000597;M000158;13/08/2024;5209,84
C000162;M000078;23/04/2023;8853,2
C000372;M000401;26/05/2024;8994,6
C001484;M000251;29/04/2024;4470,77
C001718;M000069;01/01/2023;8680,34
C001718;M000075;23/08/2023;3805,5
C000633;M000183;04/09/2024;4101,92
C001545;M000243;15/03/2023;738,42
C000052;M000312;19/06/2024;2604,26
C001770;M000499;12/11/2024;8702,48
C000535;M000326;09/05/2023;7601,36
C000231;M000061;12/10/2024;690,16
C000726;M000099;21/02/2024;8426,68
C000101;M000281;26/03/2024;5138,44
C001273;M000246;08/06/2024;165,91
C000299;M000255;15/12/2024;4824,81
C000777;M000456;20/05/2024;2232,72
C000450;M000217;20/08/2023;9909,64
C001899;M000488;13/06/2023;226,6
C001299;M000491;19/04/2024;3704,17
C001967;M000007;26/10/2024;1471,57
C000746;M000302;06/06/2023;3944,81
C001677;M000077;22/08/2024;9210,11
C000328;M000238;27/04/2024;9888,02
C001024;M000423;31/03/2024;2134,09
C001814;M000093;06/09/2023;2886,33
C001670;M000163;29/10/2024;5427,96
C001447;M000061;28/01/2024;6672,17
C000640;M000328;17/06/2023;9248,88
C001059;M000118;14/07/2023;1674,2
C001310;M000139;31/05/2024;6440,61
C001186;M000197;07/06/2024;7037,55
C001913;M000124;06/10/2023;4850,85
C000599;M000113;25/10/2024;912,5
C000666;M000325;28/06/2023;1419,93
C001417;M000184;03/04/2024;8277,17
C001739;M000250;15/11/2023;9413,24
C000105;M000031;12/08/2024;2603,5
C001027;M000060;10/01/2023;4784,15
C000553;M000196;01/01/2023;9108,91
C001707;M000496;10/09/2023;3053,8
C001755;M000316;22/09/2024;2079,35
C000406;M000472;07/06/2024;4322,24
C001030;M000203;03/01/2023;2133,28
C000190;M000081;23/05/2024;8906,77
C000027;M000481;08/09/2023;8153,59
C000704;M000297;17/12/2024;556,27
C001975;M000371;23/02/2024;7628,79
C001892;M000159;22/11/2024;9096,88
C000220;M000496;06/05/2023;3526,87
C001577;M000406;25/10/2023;7426,64
C001322;M000374;13/06/2024;1106,65
C000193;M000202;20/06/2023;5024,54
C001352;M000085;16/04/2023;8115,4
C001822;M000450;04/01/2023;5952,82
C001087;M000083;24/06/2024;7344,68
C000904;M000046;29/12/2023;1561,04
C000770;M000383;09/12/2023;5898,36
C000828;M000046;24/04/2024;1864,69
C000127;M000326;05/06/2024;859,1
C001796;M000320;18/06/2023;5876,48
C001351;M000253;07/06/2024;2397,59
C000898;M000480;11/01/2023;4156,48
C000552;M000348;02/01/2023;8441,73
C000638;M000070;20/09/2024;7417,11
C000058;M000222;25/02/2023;4508,62
C001790;M000302;17/04/2024;3079,69
C000538;M000219;29/01/2023;5414,92
C001141;M000289;24/09/2023;1380,97
C000067;M000369;24/11/2024;218,99
C001220;M000151;21/12/2024;8503,97
C001483;M000225;02/01/2024;8890,06
C000511;M000206;19/03/2024;855,79
C001754;M000470;14/04/2023;9998,05
C000706;M000102;01/01/2023;6024,82
C000595;M000035;26/03/2024;8720,48
C001709;M000016;11/10/2023;9244,93
C000500;M000405;14/04/2023;8494,15
C000505;M000344;04/12/2023;2047,82
C001831;M000142;13/11/2024;729,4
C000411;M000384;13/05/2024;4235,85
C001533;M000202;23/11/2024;3671,73
C001152;M000407;09/02/2024;4931,06
C001204;M000003;29/12/2023;6650,87
C001711;M000106;06/08/2023;4358,71
C000641;M000475;20/04/2024;8643,94
C001493;M000122;28/07/2024;7845,23
C001186;M000288;06/04/2023;9261,01
C000035;M000345;20/02/2023;7762,29
C000303;M000190;16/05/2023;1216,85
C001204;M000202;21/09/2024;5334,99
C001514;M000474;07/11/2023;289,61
C000712;M000234;18/12/2024;7228,67
C001533;M000349;05/06/2023;6288,43
C001543;M000220;05/09/2023;4453,21
C000010;M000265;03/01/2024;1135,75
C000500;M000055;17/01/2023;8060,55
C001018;M000273;01/05/2023;4975,78
C000237;M000400;07/11/2024;1837,36
C000758;M000112;11/02/2024;5053,19
C000474;M000476;10/08/2024;9932,39
C001470;M000353;07/06/2024;1354,85
C000310;M000353;18/06/2024;9504,19
C000624;M000067;31/12/2023;2765,51
C001031;M000116;24/09/2023;7870,26
C001898;M000053;29/09/2024;9600,15
C001608;M000083;21/11/2024;7625,08
C001605;M000225;02/08/2024;1382,2
C000391;M000476;11/06/2024;7020,7
C000827;M000455;17/07/2024;8779,72
C000972;M000268;06/01/2024;5270,08
C001970;M000425;13/11/2023;191,72
C000645;M000418;26/02/2023;2420,44
C000756;M000395;04/02/2023;2669,5
C001202;M000147;17/01/2024;7217,0
C000096;M000473;08/05/2023;7714,34
C001313;M000407;07/12/2023;4939,92
C001126;M000209;20/05/2023;7572,52
C000528;M000456;14/01/2023;5540,53
C001217;M000482;10/01/2024;5948,83
C000980;M000343;26/05/2024;5253,13
C000614;M000239;26/03/2023;3796,44
C000499;M000401;31/03/2024;295,76
C000596;M000029;02/07/2024;6129,67
C000034;M000352;20/06/2023;7680,08
C001431;M000053;15/10/2023;2540,63
C001687;M000035;20/09/2023;9353,75
C000452;M000210;25/11/2023;268,7
C000054;M000417;27/06/2024;3599,88
C001324;M000258;10/03/2023;4555,5
C000796;M000428;28/06/2023;4857,39
C001285;M000074;24/08/2024;1567,26
C001842;M000231;18/04/2023;5117,4
C000387;M000090;28/12/2024;6881,01
C001310;M000217;16/07/2024;5755,37
C001167;M000229;31/03/2024;9702,71
C000279;M000458;01/07/2024;9276,51
C000224;M000122;07/11/2024;3690,96
C001652;M000175;21/05/2024;5542,84
C000642;M000376;15/09/2023;2238,72
C000760;M000297;25/05/2023;1228,25
C001415;M000350;24/12/2023;2741,84
C000979;M000327;02/11/2024;3851,19
C000899;M000259;13/10/2023;6268,64
C001001;M000015;30/11/2024;7563,27
C001087;M000350;11/01/2024;3347,11
C001830;M000134;22/01/2024;8378,14
C001505;M000454;14/12/2024;7765,29
C001785;M000181;12/08/2024;2272,86
C000417;M000385;04/03/2024;2658,63
C000837;M000091;28/03/2024;5152,63
C000518;M000195;03/04/2024;3060,48
C000741;M000310;07/07/2024;223,57
C000758;M000024;05/01/2024;1712,69
C000536;M000372;03/01/2023;2675,01
C000466;M000086;21/01/2024;4831,22
C000726;M000394;19/05/2024;817,65
C000867;M000167;27/02/2023;7926,06
C001971;M000003;08/04/2023;7992,97
C000188;M000028;05/08/2023;4437,26
C000966;M000239;28/12/2023;2970,98
C001797;M000460;01/07/2024;1855,71
C000378;M000005;28/10/2024;5587,26
C000217;M000078;24/03/2024;2690,05
C000959;M000064;16/03/2024;9867,39
C000387;M000146;14/09/2024;1393,54
C000323;M000319;19/08/2023;5862,78
C001814;M000124;04/07/2023;8006,36
C001600;M000095;25/10/2023;8117,32
C000363;M000269;20/09/2023;8087,06
C001443;M000179;02/09/2023;642,82
C001323;M000237;06/02/2023;3136,13
C000643;M000164;10/02/2023;1248,45
C000915;M000490;18/12/2023;7244,03
C001907;M000221;23/08/2024;3580,88
C000883;M000241;10/08/2024;591,59
C001336;M000191;06/04/2023;4656,37
C001758;M000484;10/06/2024;3066,3
C000647;M000365;30/07/2023;5905,87
C000858;M000126;11/05/2024;9464,05
C000355;M000408;11/11/2024;3434,59
C001305;M000198;28/11/2024;5142,98
C001034;M000410;05/05/2023;7673,24
C001735;M000430;29/06/2023;6979,84
C001525;M000279;02/07/2023;7146,56
C001934;M000375;07/12/2024;6460,98
C001489;M000221;27/08/2024;1195,55
C000891;M000394;15/09/2023;5525,09
C000122;M000363;24/07/2023;8329,62
C001266;M000136;18/10/2023;5262,33
C000869;M000213;03/02/2024;8177,73
C000248;M000335;02/04/2024;2887,03
C000937;M000268;30/09/2024;2259,61
C000349;M000343;24/03/2023;3741,73
C001209;M000044;19/10/2024;4782,67
C001644;M000320;25/11/2023;411,85
C000243;M000111;21/09/2023;2676,54
C001902;M000208;22/08/2024;7101,22
C001009;M000440;21/01/2023;6918,05
C000583;M000026;11/11/2024;970,03
C000073;M000460;05/04/2024;5496,18
C001250;M000011;02/02/2024;6247,32
C000036;M000017;27/03/2024;2114,52
C000411;M000439;17/03/2024;8616,47
C001945;M000460;31/01/2024;4505,7
C001531;M000183;09/08/2023;1324,43
C001906;M000434;05/05/2023;6405,85
C000242;M000452;20/03/2023;1203,26
C000807;M000325;16/05/2023;7034,03
C001924;M000022;18/01/2023;1179,63
C001218;M000361;11/06/2024;9155,06
C001690;M000011;15/09/2024;8759,34
C000532;M000402;11/12/2024;4385,7
C000374;M000299;06/02/2023;1969,03
C001556;M000124;16/07/2024;4921,43
C000294;M000138;05/01/2023;8282,95
C000937;M000343;27/07/2023;4384,1
C000525;M000423;23/09/2024;7288,03
C000053;M000224;25/11/2024;6343,82
C000854;M000155;05/05/2024;9533,83
C001490;M000058;28/09/2023;8143,75
C000115;M000465;16/08/2023;5297,8
C000716;M000237;03/09/2024;756,57
C001023;M000060;21/08/2023;6407,49
C001654;M000356;11/11/2023;119,68
C001420;M000488;04/08/2023;6670,09
C000198;M000124;06/07/2023;4376,32
C001286;M000233;02/04/2023;2187,89
C001163;M000145;02/02/2023;2527,66
C001765;M000468;03/01/2024;825,15
C001209;M000493;23/10/2023;5746,99
C000295;M000164;28/04/2024;2263,99
C000435;M000207;12/01/2024;8578,01
C001643;M000006;02/06/2024;6744,53
C000158;M000165;07/04/2024;8282,55
C000804;M000273;28/09/2023;2545,19
C000909;M000070;16/11/2024;2961,8
C001193;M000143;21/10/2024;1427,8
C001955;M000444;28/02/2024;5369,82
C001110;M000150;23/02/2024;2485,67
C000377;M000333;19/04/2024;362,15
C000510;M000027;08/07/2024;188,17
C000654;M000215;10/11/2024;3418,75
C000873;M000212;19/07/2023;5737,55
C001235;M000360;09/08/2024;3205,88
C000594;M000329;10/04/2023;7242,46
C001025;M000456;18/02/2024;3792,14
C000715;M000406;19/09/2024;224,34
C001903;M000261;19/01/2023;7515,91
C000760;M000139;23/07/2024;1811,51
C000233;M000224;16/03/2024;3640,08
C000443;M000245;19/03/2023;8082,94
C001152;M000266;14/02/2023;1361,49
C000162;M000469;27/03/2024;3105,83
C001339;M000481;24/03/2024;827,24
C000113;M000347;09/11/2023;6039,12
C000991;M000465;30/03/2024;3410,77
C001873;M000388;02/07/2024;9327,07
C000787;M000474;07/07/2024;2867,52
C000943;M000264;19/02/2023;410,41
C000045;M000136;09/09/2023;2343,65
C001373;M000469;07/09/2024;4421,55
C000956;M000335;25/01/2023;3767,91
C001622;M000242;03/02/2024;8096,33
C001271;M000500;02/05/2023;4285,44
C001445;M000439;26/08/2024;6352,38
C001885;M000260;14/01/2024;5630,78
C001803;M000232;08/07/2024;4043,1
C000201;M000266;09/02/2024;3243,66
C000186;M000347;31/01/2023;8750,83
C001318;M000475;15/02/2024;7313,06
C000007;M000112;11/07/2024;6806,46
C000909;M000144;11/07/2024;7979,62
C000507;M000201;25/01/2024;3596,05
C000431;M000344;21/02/2023;8546,33
C000726;M000489;24/01/2023;5397,08
C000815;M000169;22/01/2024;1423,41
C000510;M000394;02/11/2023;7061,42
C000828;M000338;08/01/2024;3182,72
C000476;M000111;08/09/2023;8500,59
C000954;M000465;06/12/2024;4172,58
C000808;M000341;06/07/2024;6790,74
C001572;M000084;30/07/2023;754,54
C001483;M000108;24/12/2023;489,26
C001991;M000347;24/07/2023;6010,02
C001443;M000423;11/01/2024;2440,56
C000246;M000485;29/04/2023;2377,17
C001404;M000417;13/06/2024;802,65
C000787;M000316;18/06/2023;8645,87
C000875;M000340;10/10/2023;5427,1
C000855;M000350;31/10/2024;1728,51
C000421;M000067;28/11/2023;7139,16
C001485;M000091;24/02/2023;2367,14
C001680;M000044;24/04/2023;5875,64
C001119;M000212;31/10/2024;2424,82
C001419;M000247;30/11/2023;3277,9
C000599;M000184;24/09/2023;8778,02
C000479;M000407;26/12/2024;2201,66
C001997;M000331;15/11/2023;7901,21
C000886;M000191;31/08/2023;6912,71
C000650;M000058;25/09/2024;4129,8
C000565;M000373;03/04/2023;8977,11
C000581;M000033;19/06/2024;2795,25
C000451;M000247;19/09/2024;941,75
C001626;M000193;20/02/2023;2614,18
C000719;M000480;30/03/2023;3313,42
C001433;M000476;08/07/2024;5741,71
C001796;M000294;13/01/2023;957,67
C000220;M000238;02/02/2023;4929,09
C000905;M000331;09/06/2023;534,29
C000214;M000008;09/02/2024;5547,75
C000133;M000209;15/01/2024;6686,91
C000764;M000130;11/03/2024;8731,85
C000903;M000216;02/03/2023;2290,73
C001696;M000262;19/04/2024;2401,39
